	uniprot_ids	substrates
0	Q43135	L-tyrosine
1	Q43135	O2
2	Q43135	[reduced NADPH-hemoprotein reductase]
3	Q43135	L-tyrosine
4	Q43135	2 O2
5	Q43135	2 [reduced NADPH-hemoprotein reductase]
6	Q43135	more
7	Q43135	1-nitro-2-(4-hydroxyphenyl)ethane
8	Q43135	O2
9	Q43135	[reduced NADPH-hemoprotein reductase]
10	Q43135	N,N-dihydroxy-L-tyrosine
11	Q43135	N-hydroxy-L-tyrosine
12	Q43135	O2
13	Q43135	[reduced NADPH-hemoprotein reductase]
14	Q9M7C0	L-tyrosine
15	Q9M7C0	2 O2
16	Q9M7C0	2 [reduced NADPH-hemoprotein reductase]
17	Q9M7C0	more
18	Q9M7B9	L-tyrosine
19	Q9M7B9	2 O2
20	Q9M7B9	2 [reduced NADPH-hemoprotein reductase]
21	Q9M7B9	more
0	O48958	(E)-4-hydroxyphenylacetaldehyde oxime
1	O48958	[reduced NADPH-hemoprotein reductase]
2	O48958	O2
3	O48958	4-hydroxyphenylacetonitrile
4	O48958	[reduced NADPH-hemoprotein reductase]
5	O48958	O2
6	O48958	(E)-4-Hydroxyphenylacetaldehyde oxime
7	O48958	(E)-phenylacetaldehyde oxime
8	O48958	[reduced NADPH-hemoprotein reductase]
9	O48958	O2
10	O48958	(Z)-4-hydroxyphenylacetaldehyde oxime
11	O48958	more
0	Q6J541	L-valine
1	Q6J541	2 O2
2	Q6J541	2 [reduced NADPH-hemoprotein reductase]
3	Q6J541	more
4	Q6J540	L-valine
5	Q6J540	2 O2
6	Q6J540	2 [reduced NADPH-hemoprotein reductase]
7	Q6J540	more
8	Q9M7B8	L-valine
9	Q9M7B8	2 O2
10	Q9M7B8	2 [reduced NADPH-hemoprotein reductase]
11	Q9M7B8	more
12	Q9M7B8	L-isoleucine
13	Q9M7B8	2 [reduced NADPH-hemoprotein reductase]
14	Q9M7B8	2 O2
15	Q9M7B8	L-isoleucine
16	Q9M7B8	O2
17	Q9M7B8	NADPH
18	Q9M7B8	H+
19	Q9M7B8	L-valine
20	Q9M7B8	2 [reduced NADPH-hemoprotein reductase]
21	Q9M7B8	2 O2
22	Q9M7B8	L-valine
23	Q9M7B8	O2
24	Q9M7B8	NADPH
25	Q9M7B8	H+
26	Q9M7B7	L-valine
27	Q9M7B7	2 O2
28	Q9M7B7	2 [reduced NADPH-hemoprotein reductase]
29	Q9M7B7	more
30	Q9M7B7	L-isoleucine
31	Q9M7B7	2 [reduced NADPH-hemoprotein reductase]
32	Q9M7B7	2 O2
33	Q9M7B7	L-isoleucine
34	Q9M7B7	O2
35	Q9M7B7	NADPH
36	Q9M7B7	H+
37	Q9M7B7	L-valine
38	Q9M7B7	2 [reduced NADPH-hemoprotein reductase]
39	Q9M7B7	2 O2
40	Q9M7B7	L-valine
41	Q9M7B7	O2
42	Q9M7B7	NADPH
43	Q9M7B7	H+
0	Q6J541	L-isoleucine
1	Q6J541	2 [reduced NADPH-hemoprotein reductase]
2	Q6J541	2 O2
3	Q6J541	L-valine
4	Q6J541	2 [reduced NADPH-hemoprotein reductase]
5	Q6J541	2 O2
6	Q6J541	L-isoleucine
7	Q6J541	2 O2
8	Q6J541	2 [reduced NADPH-hemoprotein reductase]
9	Q6J541	more
10	Q6J540	L-isoleucine
11	Q6J540	2 [reduced NADPH-hemoprotein reductase]
12	Q6J540	2 O2
13	Q6J540	L-valine
14	Q6J540	2 [reduced NADPH-hemoprotein reductase]
15	Q6J540	2 O2
16	Q6J540	L-isoleucine
17	Q6J540	2 O2
18	Q6J540	2 [reduced NADPH-hemoprotein reductase]
19	Q6J540	more
