	uniprot_ids	substrates
0	Q0RVH7	D-glucose 6-phosphate
1	Q0RVH7	oxidized coenzyme F420
0	A0R607	more
1	A0R607	trans,octacis-decaprenylphospho-beta-D-ribofuranose
2	A0R607	FAD
3	A0R607	(2Z,6E)-farnesylphosphoryl-beta-D-ribofuranose
4	A0R607	FAD
5	P9WJF1	more
6	P9WJF1	trans,octacis-decaprenylphospho-beta-D-ribofuranose
7	P9WJF1	FAD
8	P9WJF1	trans,octacis-decaprenylphospho-beta-D-ribofuranose
9	P9WJF1	O2
10	P9WJF1	FAD
11	P9WJF1	trans,octacis-decaprenylphospho-beta-D-ribofuranose
12	P9WJF1	resazurin
13	P9WJF1	FAD
14	P9WJF0	trans,octacis-decaprenylphospho-beta-D-ribofuranose
15	P9WJF0	FAD
16	P9WJF1	trans,octacis-decaprenylphospho-beta-D-ribofuranose
17	P9WJF1	FAD
0	O28443	menaquinone
1	O28443	reduced coenzyme F420
2	O28443	oxidized methyl viologen
3	O28443	reduced coenzyme F420
0	P07071	ATP
1	P07071	formate
2	P07071	CTP
3	P07071	formate
4	P07071	GTP
5	P07071	formate
6	P07071	more
7	P07071	TTP
8	P07071	formate
9	Q9ZAX6	ATP
10	Q9ZAX6	formate
11	Q9ZAX6	CTP
12	Q9ZAX6	formate
13	Q9ZAX6	GTP
14	Q9ZAX6	formate
15	Q9ZAX6	more
16	P28903	ribonucleoside 5'-triphosphate
17	P28903	formate
0	Q9X758	S-adenosyl-L-methionine
1	Q9X758	[Klebsiella pneumoniae sulfatase]-L-serine
2	Q9X758	S-adenosyl-L-methionine
3	Q9X758	[periplasmic sulfatase AtsA]-L-serine
4	Q9X758	S-adenosyl-L-methionine
5	Q9X758	a [Klebsiella pneumoniae sulfatase]-L-serine
6	Q9X758	S-adenosyl-L-methionine
7	Q9X758	a [sulfatase]-L-serine
8	Q9X758	Tyr-Tyr-Thr-Ser-Pro-Met-Ser-Ala-Pro-Ala-Arg-Ser-Met-Leu-Leu-Thr-Gly-Asn
9	Q9X758	S-adenosyl-L-methionine
10	Q9X758	dithionite
11	Q9X758	[arylsulfatase]-L-serine
12	Q9X758	S-adenosyl-L-methionine
13	Q9X758	reduced acceptor
14	Q9X758	acetyl-Tyr-Tyr-Thr-Ser-Pro-Met-Ser-Ala-Pro-Ala-Arg-Ser-Met-Leu-Leu-Thr Gly-Asn
15	Q9X758	S-adenosyl-L-methionine
16	Q9X758	more
17	Q8XMQ3	S-adenosyl-L-methionine
18	Q8XMQ3	a [sulfatase]-L-serine
19	Q8XMQ3	more
20	Q8XMQ3	Ac-AVPSSIPSRASILTGM-NH2
21	Q8XMQ3	S-adenosyl-L-methionine
22	Q8XMQ3	dithionite
