	uniprot_ids	substrates
0	Q197X6	geranyl diphosphate
1	Q197X6	isopentenyl diphosphate
2	Q08291	8-acetoxygeranyl diphosphate
3	Q08291	isopentenyl diphosphate
4	Q08291	geranyl diphosphate
5	Q08291	isopentenyl diphosphate
6	Q4JHN6	dimethylallyl diphosphate
7	Q4JHN6	2 isopentenyl diphosphate
8	Q4JHN6	dimethylallyl diphosphate
9	Q4JHN6	2 isopentenyl diphosphate
10	Q4JHN6	geranyl diphosphate
11	Q4JHN6	isopentenyl diphosphate
12	Q1X877	dimethylallyl diphosphate
13	Q1X877	isopentenyl diphosphate
14	Q1X876	dimethylallyl diphosphate
15	Q1X876	isopentenyl diphosphate
16	Q1X876	isopentenyl diphosphate
17	Q1X876	geranyl diphosphate
18	Q1X876	more
19	P14324	isopentenyl diphosphate
20	P14324	dimethylallyl diphosphate
21	P14324	geranyl diphosphate
22	P14324	isopentenyl diphosphate
23	P08524	geranyl diphosphate
24	P08524	isopentenyl diphosphate
25	G0YZR3	dimethylallyl diphosphate
26	G0YZR3	isopentenyl diphosphate
27	G0YZR4	dimethylallyl diphosphate
28	G0YZR4	isopentenyl diphosphate
29	B8XPY7	dimethylallyl diphosphate
30	B8XPY7	isopentenyl diphosphate
31	A0A0F6PMF9	geranyl diphosphate
32	A0A0F6PMF9	isopentenyl diphosphate
33	A0A0F6PN04	geranyl diphosphate
34	A0A0F6PN04	isopentenyl diphosphate
35	X5DUM0	isopentenyl diphosphate
36	X5DUM0	dimethylallyl diphosphate
37	X5DUM0	geranyl diphosphate
38	X5DUM0	isopentenyl diphosphate
39	Q9HWY4	isopentenyl diphosphate
40	Q9HWY4	dimethylallyl diphosphate
41	Q9HWY4	geranyl diphosphate
42	Q9HWY4	isopentenyl diphosphate
43	G0ZGT0	geranyl diphosphate
44	G0ZGT0	isopentenyl diphosphate
45	A7L691	geranyl diphosphate
46	A7L691	isopentenyl diphosphate
0	G0Y286	2 (2E,6E)-farnesyl diphosphate
1	G0Y286	NADPH
2	G0Y286	H+
3	G0Y286	2 (2E,6E)-farnesyl diphosphate
4	G0Y286	more
0	Q8U4G1	S-adenosyl 3-(methylthio)propylamine
1	Q8U4G1	propane-1,3-diamine
2	Q8U4G1	S-adenosyl 3-(methylthio)propylamine
3	Q8U4G1	spermidine
4	Q8U4G1	S-adenosyl 3-(methylthio)propylamine
5	Q8U4G1	cadaverine
6	Q8U4G1	S-adenosyl 3-(methylthio)propylamine
7	Q8U4G1	putrescine
8	Q8U4G1	S-adenosyl 3-(methylthio)propylamine
9	Q8U4G1	agmatine
10	Q5JFG9	S-adenosyl 3-(methylthio)propylamine
11	Q5JFG9	cadaverine
12	Q5JFG9	S-adenosyl 3-(methylthio)propylamine
13	Q5JFG9	putrescine
14	Q5JFG9	S-adenosyl 3-(methylthio)propylamine
15	Q5JFG9	agmatine
16	Q5JFG9	S-adenosyl 3-(methylthio)propylamine
17	Q5JFG9	agmatine
18	Q5SK28	S-adenosyl 3-(methylthio)propylamine
19	Q5SK28	agmatine
20	Q5SK28	S-adenosyl 3-(methylthio)propylamine
21	Q5SK28	N,N'-bis(3-aminopropyl)-1,3-propanediamine
22	Q5SK28	S-adenosyl 3-(methylthio)propylamine
23	Q5SK28	agmatine
24	Q5SK28	S-adenosyl 3-(methylthio)propylamine
25	Q5SK28	homospermidine
26	Q5SK28	S-adenosyl 3-(methylthio)propylamine
27	Q5SK28	norspermidine
28	Q5SK28	S-adenosyl 3-(methylthio)propylamine
29	Q5SK28	spermidine
30	Q5SK28	S-adenosyl 3-(methylthio)propylamine
31	Q5SK28	tris(3-aminopropyl)amine
32	Q5SK28	more
0	Q57749	(7,8-dihydropterin-6-yl)methyl diphosphate
1	Q57749	4-(beta-D-ribofuranosyl)aniline 5'-phosphate
2	Q57749	6-hydroxymethyl-7,8-dihydropterin diphosphate
3	Q57749	1-(4-aminophenyl)-1-deoxy-D-ribitol
4	Q57749	more
0	Q4WAW7	dimethylallyl diphosphate
1	Q4WAW7	brevianamide F
2	Q4WAW7	more
3	Q4WAW7	dimethylallyl diphosphate
4	Q4WAW7	(E)-4-(1H-indol-3-yl)but-3-en-2-one
5	Q4WAW7	dimethylallyl diphosphate
6	Q4WAW7	DL-4-methyl-tryptophan
7	Q4WAW7	dimethylallyl diphosphate
8	Q4WAW7	DL-6-fluoro-tryptophan
9	Q4WAW7	dimethylallyl diphosphate
10	Q4WAW7	DL-6-methyl-tryptophan
11	Q4WAW7	dimethylallyl diphosphate
12	Q4WAW7	DL-7-methyl-tryptophan
13	Q4WAW7	dimethylallyl diphosphate
14	Q4WAW7	L-Nalpha-methyl-tryptophan
15	Q4WAW7	dimethylallyl diphosphate
16	Q4WAW7	L-tryptophan
17	Q4WAW7	dimethylallyl diphosphate
18	Q4WAW7	brevianamide F
19	Q4WAW7	dimethylallyl diphosphate
20	Q4WAW7	brevianamide F
21	Q4WAW7	dimethylallyl diphosphate
22	Q4WAW7	cyclo-(D-Trp-D-Ala)
23	Q4WAW7	dimethylallyl diphosphate
24	Q4WAW7	cyclo-(D-Trp-D-Pro)
25	Q4WAW7	dimethylallyl diphosphate
26	Q4WAW7	cyclo-(D-Trp-D-Pro)
27	Q4WAW7	dimethylallyl diphosphate
28	Q4WAW7	cyclo-(D-Trp-L-Ala)
29	Q4WAW7	dimethylallyl diphosphate
30	Q4WAW7	cyclo-(D-Trp-L-Pro)
31	Q4WAW7	dimethylallyl diphosphate
32	Q4WAW7	cyclo-(D-Trp-L-Pro)
33	Q4WAW7	dimethylallyl diphosphate
34	Q4WAW7	cyclo-(D-Trp-L-Pro)
35	Q4WAW7	dimethylallyl diphosphate
36	Q4WAW7	cyclo-(L-Trp-D-Ala)
37	Q4WAW7	dimethylallyl diphosphate
38	Q4WAW7	cyclo-(L-Trp-D-Pro)
39	Q4WAW7	dimethylallyl diphosphate
40	Q4WAW7	cyclo-(L-Trp-D-Pro)
41	Q4WAW7	dimethylallyl diphosphate
42	Q4WAW7	cyclo-(L-Trp-Gly)
43	Q4WAW7	dimethylallyl diphosphate
44	Q4WAW7	cyclo-(L-Trp-L-Ala)
45	Q4WAW7	dimethylallyl diphosphate
46	Q4WAW7	cyclo-(L-Trp-L-His)
47	Q4WAW7	dimethylallyl diphosphate
48	Q4WAW7	cyclo-(L-Trp-L-Leu)
49	Q4WAW7	dimethylallyl diphosphate
50	Q4WAW7	cyclo-(L-Trp-L-Phe)
51	Q4WAW7	dimethylallyl diphosphate
52	Q4WAW7	cyclo-(L-Trp-L-Pro)
53	Q4WAW7	dimethylallyl diphosphate
54	Q4WAW7	cyclo-(L-Trp-L-Trp)
55	Q4WAW7	dimethylallyl diphosphate
56	Q4WAW7	cyclo-(L-Trp-L-Tyr)
0	A1DJ20	dimethylallyl diphosphate
1	A1DJ20	12,13-dihydroxyfumitremorgin C
2	A1DJ20	dimethylallyl diphosphate
3	A1DJ20	fumitremorgin B
4	A1DJ20	dimethylallyl diphosphate
5	A1DJ20	verruculogen
6	A1DJ20	more
0	Q9CR25	S-adenosyl-L-methionine
1	Q9CR25	L-histidine715-[translation elongation factor 2]
2	P32461	S-adenosyl-L-methionine
3	P32461	L-histidine699-[translation elongation factor 2]
4	P32461	L-histidine-[translation elongation factor 2]
5	P32461	S-adenosyl-L-methionine
6	O58832	L-histidine-[translation elongation factor 2]
7	O58832	S-adenosyl-L-methionine
8	O58832	L-histidine-[translation elongation factor 2]
9	O58832	[[(2S,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3 4-dihydroxytetrahydrofuran-2-yl]methyl][(2E)-3-carboxyprop-2-en-1 yl]methylsulfonium
10	O58832	S-adenosyl-L-methionine
11	O58832	L-histidine-[translation elongation factor 2]
12	O58832	S-adenosyl-L-methionine
13	O58832	L-histidine-[translation elongation factor 2]
14	O58832	S-adenosyl-L-methionine
