	uniprot_ids	substrates
0	Q8PI23	4-nitrophenyl beta-D-mannopyranoside
1	Q8PI23	H2O
2	Q8PI23	beta-mannan
3	Q8PI23	H2O
4	Q8PI23	galactomannan
5	Q8PI23	H2O
6	Q8PI23	mannobiose
7	Q8PI23	H2O
8	Q8PI23	mannohexaose
9	Q8PI23	H2O
10	Q8PI23	mannopentaose
11	Q8PI23	H2O
12	Q8PI23	mannotetraose
13	Q8PI23	H2O
14	Q8PI23	mannotriose
15	Q8PI23	H2O
0	Q6RUF5	blood group A glycoconjugate
1	Q6RUF5	H2O
2	Q6RUF5	blood group B glycoconjugate
3	Q6RUF5	H2O
0	P40566	cholesteryl 3-O-beta-D-glucoside
1	P40566	H2O
2	P40566	ergosteryl 3-O-beta-D-glucoside
3	P40566	H2O
4	P40566	sitosteryl 3-O-beta-D-glucoside
5	P40566	H2O
6	P40566	4-methylumbelliferyl beta-D-glucoside
7	P40566	H2O
8	P40566	4-nitrophenyl beta-D-glucoside
9	P40566	H2O
10	P40566	glucosylceramide
11	P40566	H2O
12	A0A228BX09	4-methylumbelliferyl beta-D-glucoside
13	A0A228BX09	H2O
14	A0A228BX09	4-nitrophenyl beta-D-glucoside
15	A0A228BX09	H2O
16	A0A228BX09	glucosylceramide
17	A0A228BX09	H2O
18	A0A228BX09	(6-[N-(7-nitrobenz-2-oxa-1 3-diazol-4-yl)amino]hexanoyl)-beta-D-glucosylceramide
19	A0A228BX09	H2O
20	A0A228BX09	arbutin
21	A0A228BX09	H2O
22	A0A228BX09	cholesteryl 3-O-beta-glucoside
23	A0A228BX09	H2O
24	A0A228BX09	ergosteryl 3-O-beta-glucoside
25	A0A228BX09	H2O
26	A0A228BX09	indoxyl beta-D-glucoside
27	A0A228BX09	H2O
28	A0A228BX09	more
29	A0A228BX09	n-octyl beta-D-glucoside
30	A0A228BX09	H2O
31	A0A228BX09	phloridzin
32	A0A228BX09	H2O
33	A0A228BX09	resorufin 3-O-beta-D-glucoside
34	A0A228BX09	H2O
35	A0A228BX09	salicin
36	A0A228BX09	H2O
37	A0A228BX09	sitosteryl 3-O-beta-glucoside
38	A0A228BX09	H2O
0	Q8GU20	more
1	Q8GU20	strictosidine
2	Q8GU20	H2O
3	Q8GU20	dolichantoside
4	Q8GU20	H2O
5	Q8GU20	18,19-dihydrostrictosidine
6	Q8GU20	H2O
7	Q8GU20	5alpha-carboxystrictosidine
8	Q8GU20	H2O
9	Q8GU20	Nbeta-acetylstrictosidine
10	Q8GU20	H2O
11	Q8GU20	Nbeta-methylstrictosidine
12	Q8GU20	H2O
13	Q9M7N7	strictosidine
14	Q9M7N7	strictosidine
15	Q9M7N7	H2O
16	I6ZQ42	strictosidine
17	I6ZQ42	H2O
0	F4HTM3	more
1	F4HTM3	alpha-D-Glc-(1-2)-alpha-D-Glc-(1-3)-alpha-D-Glc-O(CH2)8-COOCH3 tetramethylrhodamine
2	F4HTM3	H2O
3	Q2V621	Glc3Man9GlcNAc2
4	Q2V621	H2O
5	Q2V621	4-methylumbelliferyl alpha-D-glucopyranoside
6	Q2V621	H2O
7	G1UJA9	more
8	G1UJA9	Glc3Man9GlcNAc2-pyridylamine
9	G1UJA9	H2O
10	G1UJA9	Glcalpha(1->2)Glcalpha(1->3)Glcalpha(1->3)Manalpha(1->2)Manalpha(1 >2)Manalpha(1->3)Manbeta(1->4)GlcNacbeta(1->4)GlcNacbeta-pyridylamine
11	G1UJA9	H2O
0	F1NZI4	Type IV collagen
1	F1NZI4	H2O
0	Q29587	lactose
1	Q29587	H2O
0	P48845	dextran
1	P48845	H2O
2	Q76EQ4	blue-dextran
3	Q76EQ4	H2O
4	Q76EQ4	blue dextran brain heart infusion agar plates
5	Q54443	more
6	Q54443	blue-dextran
7	Q54443	H2O
8	Q54443	blue dextran brain heart infusion agar plates
9	Q54443	4-nitrophenyl alpha-isomaltohexoside
10	Q54443	H2O
11	Q54443	4-nitrophenyl alpha-isomaltopentoside
12	Q54443	H2O
13	Q54443	4-nitrophenyl alpha-isomaltotetraoside
14	Q54443	H2O
15	Q54443	dextran
16	Q54443	H2O
17	Q54443	isomaltohexaose
18	Q54443	H2O
19	P39653	blue-dextran
20	P39653	H2O
21	P39653	blue dextran brain heart infusion agar plates
22	Q8VLP4	blue-dextran
