	uniprot_ids	substrates
0	P06733	2-phospho-D-glycerate
1	P06733	2-phospho-D-glycerate
2	P04764	2-phospho-D-glycerate
3	P04764	2-phospho-D-glycerate
4	P04764	phosphoenolpyruvate
5	P04764	H2O
6	C9YSH7	2-phospho-D-glycerate
7	C9YSH7	2-phospho-D-glycerate
8	C6GGT7	2-phospho-D-glycerate
9	C6GGT7	2-phospho-D-glycerate
10	A5JQI1	2-phospho-D-glycerate
11	A5JQI1	2-phospho-D-glycerate
12	Q45RT9	2-phospho-D-glycerate
13	Q45RT9	2-phospho-D-glycerate
14	Q45RT9	more
15	Q5H0Y0	2-phospho-D-glycerate
16	Q5H0Y0	2-phospho-D-glycerate
17	Q2YPV0	2-phospho-D-glycerate
18	Q2YPV0	2-phospho-D-glycerate
19	C4LXE8	2-phospho-D-glycerate
20	C4LXE8	2-phospho-D-glycerate
21	Q5DDV5	2-phospho-D-glycerate
22	Q5DDV5	2-phospho-D-glycerate
23	D7NHW9	2-phospho-D-glycerate
24	D7NHW9	2-phospho-D-glycerate
25	Q27655	2-phospho-D-glycerate
26	Q27655	2-phospho-D-glycerate
27	O69174	2-phospho-D-glycerate
28	O69174	2-phospho-D-glycerate
29	P09104	2-phospho-D-glycerate
30	P09104	2-phospho-D-glycerate
31	Q8KNX9	2-phospho-D-glycerate
32	Q8KNX9	2-phospho-D-glycerate
33	Q9UWJ5	2-phospho-D-glycerate
34	Q9UWJ5	2-phospho-D-glycerate
35	K7N5M7	2-phospho-D-glycerate
36	K7N5M7	2-phospho-D-glycerate
37	W6ABG9	2-phospho-D-glycerate
38	W6ABG9	2-phospho-D-glycerate
39	W6ABG9	more
40	Q042F4	2-phospho-D-glycerate
41	Q042F4	2-phospho-D-glycerate
42	B8Q027	2-phospho-D-glycerate
43	B8Q027	2-phospho-D-glycerate
44	E9NJD0	2-phospho-D-glycerate
45	E9NJD0	2-phospho-D-glycerate
46	Q97ZJ3	2-phospho-D-glycerate
47	Q97ZJ3	2-phospho-D-glycerate
48	Q97ZJ3	phosphoenolpyruvate
49	Q97ZJ3	H2O
50	A0A1D3TPM8	more
51	V5T827	2-phospho-D-glycerate
52	V5T827	2-phospho-D-glycerate
53	T1WGD6	2-phospho-D-glycerate
