	uniprot_ids	substrates
0	P9WJL3	ATP
1	P9WJL3	UDP-N-acetylmuramoyl-L-Ala-D-Glu
2	P9WJL3	meso-diaminopimelic acid
3	P9WJL3	ATP
4	P9WJL3	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
5	P9WJL3	meso-2,6-diaminoheptanedioate
6	P9WJL3	more
7	O69557	ATP
8	O69557	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
9	O69557	meso-2,6-diaminoheptanedioate
10	P22188	ATP
11	P22188	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
12	P22188	meso-2,6-diaminoheptanedioate
13	P22188	ATP
14	P22188	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
15	P22188	meso-2,6-diaminoheptanedioate
16	E7FUC9	more
17	E7FUC9	ATP
18	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
19	E7FUC9	(2S,6S)-2,6-diaminoheptanedioate
20	E7FUC9	ATP
21	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
22	E7FUC9	L-alanine
23	E7FUC9	ATP
24	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
25	E7FUC9	L-diaminobutyrate
26	E7FUC9	ATP
27	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
28	E7FUC9	L-homoserine
29	E7FUC9	ATP
30	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
31	E7FUC9	L-propargylglycine
32	E7FUC9	ATP
33	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
34	E7FUC9	L-serine
35	E7FUC9	ATP
36	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
37	E7FUC9	L-vinylglycine
38	E7FUC9	ATP
39	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
40	E7FUC9	beta-chloro-L-alanine
41	E7FUC9	ATP
42	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
43	E7FUC9	glycine
44	E7FUC9	ATP
45	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
46	E7FUC9	meso-2,6-diaminoheptanedioate
47	E7FUC9	ATP
48	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-L-seryl-D-glutamate
49	E7FUC9	L-alanine
50	E7FUC9	ATP
51	E7FUC9	UDP-N-acetyl-alpha-D-muramoyl-glycyl-D-glutamate
52	E7FUC9	L-alanine
0	P0ADI4	ATP
1	P0ADI4	arylated EntB
2	P0ADI4	L-serine
3	P0ADI4	6 ATP
4	P0ADI4	3 2,3-dihydroxybenzoate
5	P0ADI4	3 L-serine
6	P10378	more
7	P10378	6 ATP
8	P10378	3 2,3-dihydroxybenzoate
9	P10378	3 L-serine
10	P10378	ATP
11	P10378	2,3-dihydroxybenzoate
12	P10378	phosphopantetheinylated EntB
13	P10378	ATP
14	P10378	3-hydroxybenzoate
15	P10378	phosphopantetheinylated EntB
16	P10378	ATP
17	P10378	4-aminosalicylic acid
18	P10378	phosphopantetheinylated EntB
19	P10378	ATP
20	P10378	salicylic acid
21	P10378	phosphopantetheinylated EntB
22	P11454	6 ATP
23	P11454	3 2,3-dihydroxybenzoate
24	P11454	3 L-serine
0	P15925	more
1	P15925	ATP
2	P15925	tetrahydropteroyl-[gamma-Glu]n
3	P15925	L-glutamate
4	P15925	ATP
5	P15925	5,10-methylene-5,6,7,8-tetrahydrofolic acid
6	P15925	L-glutamate
7	P15925	ATP
8	P15925	5,6,7,8-tetrahydrofolic acid
9	P15925	L-glutamate
10	P15925	ATP
11	P15925	10-formyl-5,6,7,8-tetrahydropteroyl-Glu
12	P15925	Glu
13	P15925	ATP
14	P15925	5,10-methylene-5,6,7,8-tetrahydrofolyl-(L-Glu)2
15	P15925	L-glutamate
16	P08192	ATP
17	P08192	tetrahydropteroyl-[gamma-Glu]n
18	P08192	L-glutamate
19	P08192	ATP
20	P08192	5,10-methylene-5,6,7,8-tetrahydrofolic acid
21	P08192	L-Glu
22	P08192	ATP
23	P08192	5,6,7,8-tetrahydrofolic acid
24	P08192	L-Glu
25	P08192	ATP
26	P08192	5,6,7,8-tetrahydrofolyl-gamma-(L-Glu)2
27	P08192	L-Glu
28	P08192	ATP
29	P08192	7,8-dihydropteroate
30	P08192	L-Glu
31	F4J2K2	ATP
32	F4J2K2	tetrahydropteroyl-[gamma-Glu]n
33	F4J2K2	L-glutamate
34	F4K2A1	ATP
35	F4K2A1	tetrahydropteroyl-[gamma-Glu]n
36	F4K2A1	L-glutamate
37	M0R401	ATP
