	uniprot_ids	substrates
0	A4F7V1	more
1	A4F7V1	L-lysine
2	A4F7V1	2-oxoglutarate
3	Q5XPV2	L-lysine
4	Q5XPV2	2-oxoglutarate
5	P9WQ77	L-lysine
6	P9WQ77	2-oxoglutarate
7	P9WQ77	L-lysine
8	P9WQ77	2-oxoglutarate
9	P9WQ77	L-lysine
10	P9WQ77	2-oxoglutarate
0	Q72LL6	2-oxoisocaproate
1	Q72LL6	L-glutamate
2	Q72LL6	L-leucine
3	Q72LL6	2-oxoglutarate
4	Q72LL6	more
5	Q72LL6	L-2-aminoadipate
6	Q72LL6	2-oxoglutarate
7	Q72LL6	L-2-aminoadipate
8	Q72LL6	2-oxoglutarate
9	A0A1D8PG20	2-oxoadipate
10	A0A1D8PG20	L-glutamate
11	A0A1D8PG20	2-oxoadipate
12	A0A1D8PG20	L-glutamate
13	A0A1D8PG20	more
14	A0A1D8PG20	L-2-aminoadipate
15	A0A1D8PG20	2-oxoglutarate
16	A0A1D8PG20	L-2-aminoadipate
17	A0A1D8PG20	2-oxoglutarate
18	Q64602	more
19	Q64602	L-2-aminoadipate
20	Q64602	2-oxoglutarate
21	Q64602	L-2-aminoadipate
22	Q64602	2-oxoglutarate
23	Q64602	kynurenine
24	Q64602	2-oxoglutarate
25	Q8N5Z0	L-2-aminoadipate
26	Q8N5Z0	2-oxoglutarate
27	Q8N5Z0	L-2-aminoadipate
28	Q8N5Z0	2-oxoglutarate
0	A0A0P0X1V6	L-glutamate
1	A0A0P0X1V6	glyoxylate
2	A0A0P0X1V6	L-glutamate
3	A0A0P0X1V6	pyruvate
4	A0A0P0X1V6	L-alanine
5	A0A0P0X1V6	glyoxylate
6	A0A0P0X1V6	L-alanine
7	A0A0P0X1V6	2-oxoglutarate
8	Q9Y617	more
9	Q9Y617	L-asparagine
10	Q9Y617	glyoxylate
11	Q9Y617	L-homocysteate
12	Q9Y617	glyoxylate
13	Q9Y617	L-serine
14	Q9Y617	glyoxylate
15	Q9Y617	L-glutamate
16	Q9Y617	glyoxylate
17	Q9Y617	L-alanine
18	Q9Y617	glyoxylate
19	D2Z0H9	glyoxylate
20	D2Z0H9	L-glutamate
21	D2Z0H9	glyoxylate
22	D2Z0H9	L-glutamate
23	P24298	L-glutamate
24	P24298	glyoxylate
25	P24298	L-alanine
26	P24298	glyoxylate
27	P24298	L-alanine
28	P24298	2-oxoglutarate
0	Q9LPM9	L-valine
1	Q9LPM9	2-oxoglutarate
2	Q9LPM9	L-valine
3	Q9LPM9	2-oxoglutarate
4	Q9LPM9	L-methionine
5	Q9LPM9	2-oxoglutarate
6	Q9LPM9	L-methionine
7	Q9LPM9	2-oxoglutarate
8	Q9LPM9	2-oxoglutarate
9	Q9LPM9	L-isoleucine
