	uniprot_ids	substrates
0	P42335	ATP
1	P42335	1D-myo-inositol 1,4,5-trisphosphate
2	P42335	ATP
3	P42335	1D-myo-inositol 1,4,5-trisphosphate
4	P42335	more
5	P23677	ATP
6	P23677	1D-myo-inositol 1,4,5-trisphosphate
7	P23677	ATP
8	P23677	1D-myo-inositol 1,4,5-trisphosphate
9	Q80ZG2	ATP
10	Q80ZG2	1D-myo-inositol 1,4,5-trisphosphate
11	Q80ZG2	ATP
12	Q80ZG2	1D-myo-inositol 1,4,5-trisphosphate
13	Q80ZG2	ATP
14	Q80ZG2	1D-myo-inositol 1,4,5-triphosphate
15	P27987	ATP
16	P27987	1D-myo-inositol 1,4,5-trisphosphate
17	P27987	ATP
18	P27987	1D-myo-inositol 1,4,5-trisphosphate
19	P17105	ATP
20	P17105	1D-myo-inositol 1,4,5-trisphosphate
21	P17105	ATP
22	P17105	1D-myo-inositol 1,4,5-trisphosphate
23	B2RXC2	ATP
24	B2RXC2	1D-myo-inositol 1,4,5-trisphosphate
25	B2RXC2	ATP
26	B2RXC2	1D-myo-inositol 1,4,5-trisphosphate
27	Q8R071	ATP
28	Q8R071	1D-myo-inositol 1,4,5-trisphosphate
29	Q8R071	ATP
30	Q8R071	1D-myo-inositol 1,4,5-trisphosphate
31	Q7TS72	ATP
32	Q7TS72	1D-myo-inositol 1,4,5-trisphosphate
33	Q7TS72	ATP
34	Q7TS72	1D-myo-inositol 1,4,5-trisphosphate
35	Q96DU7	ATP
36	Q96DU7	1D-myo-inositol 1,4,5-trisphosphate
37	Q96DU7	ATP
38	Q96DU7	1D-myo-inositol 1,4,5-trisphosphate
0	O67572	ATP
1	O67572	(2-N 3-O-bis[(3R)-3-hydroxytetradecanoyl]-beta-D-glucosaminyl)-(1->6)-(2-N 3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl phosphate)
2	O67572	more
0	O81893	ATP
1	O81893	1D-myo-inositol 3,4,5,6-tetrakisphosphate
2	O81893	ATP
3	O81893	1D-myo-inositol 3,4,5,6-tetrakisphosphate
4	O81893	more
5	Q9SUG3	ATP
6	Q9SUG3	1D-myo-inositol 3,4,5,6-tetrakisphosphate
7	Q9SUG3	ATP
8	Q9SUG3	1D-myo-inositol 3,4,5,6-tetrakisphosphate
9	Q9SUG3	more
10	Q13572	ATP
11	Q13572	1D-myo-inositol 3,4,5,6-tetrakisphosphate
12	Q13572	ATP
13	Q13572	1D-myo-inositol 3,4,5,6-tetrakisphosphate
14	Q13572	ATP
15	Q13572	myo-inositol-1,3,4-trisphosphate
16	Q13572	ATP
17	Q13572	myo-inositol-1,3,4-trisphosphate
18	Q13572	ATP
19	Q13572	myo-inositol-1,3,4-trisphosphate
20	Q13572	ATP
21	Q13572	myo-inositol-1,3,4-trisphosphate
22	Q13572	ATP
23	Q13572	myo-inositol-1,3,4,6-tetrakisphosphate
24	Q13572	ATP
25	Q13572	myo-inositol-3,4,6-trisphosphate
26	Q13572	ATP
27	Q13572	myo-inositol-3,4,6-trisphosphate
0	Q47396	ATP
1	Q47396	oleandomycin
2	Q47396	ATP
3	Q47396	spiramycin
4	Q47396	ATP
5	Q47396	tylosin
6	Q47396	ATP
7	Q47396	erythromycin
8	Q47396	ATP
9	Q47396	erythromycin
10	Q47396	ATP
11	Q47396	josamycin
12	Q47396	ATP
13	Q47396	azithromycin
14	Q47396	ATP
15	Q47396	clarithromycin
16	Q47396	more
17	Q47396	ATP
18	Q47396	midecamycin
19	Q47396	ATP
20	Q47396	neomycin
21	Q47396	ATP
22	Q47396	spectinomycin
23	Q47396	ATP
24	Q47396	telithromycin
25	Q5QJG2	ATP
26	Q5QJG2	azithromycin
27	Q5QJG2	ATP
28	Q5QJG2	telithromycin
29	Q5W3B4	ATP
30	Q5W3B4	erythromycin
31	Q5W3B4	ATP
32	Q5W3B4	azithromycin
33	Q5W3B4	ATP
34	Q5W3B4	clarithromycin
35	Q5W3B4	ATP
36	Q5W3B4	roxithromycin
37	Q5W3B4	ATP
38	Q5W3B4	tylosin
39	Q5W3B4	ATP
40	Q5W3B4	telithromycin
0	O00750	ATP
1	O00750	1-phosphatidylinositol
2	O00750	ATP
3	O00750	phosphatidylinositol 4,5-bisphosphate
4	O00750	ATP
5	O00750	phosphatidylinositol 4-phosphate
6	P35169	ATP
7	P35169	1-phosphatidylinositol
8	O00329	ATP
9	O00329	1-phosphatidylinositol
10	O00329	more
11	P48736	ATP
12	P48736	1-phosphatidylinositol
13	O35940	ATP
14	O35940	1-phosphatidylinositol
15	O35940	more
16	Q92213	ATP
17	Q92213	1-phosphatidylinositol
18	P22543	ATP
19	P22543	1-phosphatidylinositol
20	P22543	more
