	uniprot_ids	substrates
0	Q9Y8D9	O2-
1	Q9Y8D9	H+
2	Q9Y8D9	O2-
3	Q9Y8D9	H+
4	P81527	O2-
5	P81527	H+
6	P81527	O2-
7	P81527	H+
8	Q7X4G4	O2-
9	Q7X4G4	H+
10	Q7X4G4	O2-
11	Q7X4G4	H+
12	Q8MUI5	O2-
13	Q8MUI5	H+
14	Q8MUI5	O2-
15	Q8MUI5	H+
16	Q65Y02	O2-
17	Q65Y02	H+
18	Q65Y02	O2-
19	Q65Y02	H+
20	Q0PKG3	O2-
21	Q0PKG3	H+
22	Q0PKG3	O2-
23	Q0PKG3	H+
24	Q71S33	O2-
25	Q71S33	H+
26	Q71S33	O2-
27	Q71S33	H+
28	Q8J0N2	pyrogallol
29	Q8J0N2	?
30	Q08713	2 O2.-
31	Q08713	2 H+
32	Q08713	2 O2.-
33	Q08713	2 H+
34	P80857	more
35	Q1HDV5	O2.-
36	Q1HDV5	H+
37	Q6QHT3	O2.-
38	Q6QHT3	H+
39	A6MHS2	O2.-
40	A6MHS2	H+
41	Q52JH6	O2.-
42	Q52JH6	H+
43	B6QEB3	O2.-
44	B6QEB3	H+
45	B0L421	O2.-
46	B0L421	H+
47	B2KYC6	O2.-
48	B2KYC6	H+
49	B2KYC9	O2.-
50	B2KYC9	H+
51	A7BI63	O2.-
52	A7BI63	4-[3-(4-iodophenyl)-2-(4-nitrophenyl)-2H-5-tetrazolio]-1,3-benzene disulfonate
53	A7BI63	O2.-
54	A7BI63	H+
55	B0B552	more
56	B0B552	O2.-
57	B0B552	H+
58	O29903	2 superoxide
59	O29903	2 H+
60	Q2TV65	2 O2.-
61	Q2TV65	2 H+
62	Q2TV65	2 O2.-
63	Q2TV65	2 H+
64	C7DRQ4	2 O2.-
65	C7DRQ4	2 H+
66	C7DRQ4	2 O2.-
67	C7DRQ4	2 H+
68	B6ENP9	2 O2.-
69	B6ENP9	2 H+
70	B6ENP9	2 O2.-
71	B6ENP9	2 H+
72	P04179	2 superoxide
73	P04179	2 H+
74	P04179	O2.-
75	P04179	H+
76	P04179	2 O2.-
77	P04179	2 H+ +
78	P00441	more
79	P00441	2 superoxide
80	P00441	2 H+
81	P00441	O2.-
82	P00441	H+
83	Q9Y8H8	2 O2.-
84	Q9Y8H8	2 H+ +
85	Q96UT6	O2-
86	Q96UT6	H+
87	Q96UT6	O2-
88	Q96UT6	H+
89	O82519	O2-
90	O82519	H+
91	O82519	O2-
92	O82519	H+
93	Q71S31	O2-
94	Q71S31	H+
95	Q71S31	O2-
96	Q71S31	H+
97	Q6QGY4	more
98	Q6QGY4	O2.-
99	Q6QGY4	H+
100	P84612	O2-
101	P84612	H+
102	P84612	O2-
103	P84612	H+
104	D9Q0R7	more
105	D9Q0R7	2 O2.-
106	D9Q0R7	2 H+
107	D9Q0R7	2 O2.-
108	D9Q0R7	2 H+
109	A4ZYP8	more
110	D2K8K6	more
111	F8V325	2 O2.-
112	F8V325	2 H+
113	F8V325	2 O2.-
114	F8V325	2 H+
115	E9LK91	2 O2.-
116	E9LK91	2 H+
117	E9LK91	2 O2.-
118	E9LK91	2 H+
119	A3NS93	2 O2.-
120	A3NS93	2 H+
121	A3NS93	2 O2.-
122	A3NS93	2 H+
123	P07895	2 superoxide
124	P07895	2 H+
125	P07632	2 superoxide
126	P07632	2 H+
127	P09223	2 superoxide
128	P09223	2 H+
129	O30970	2 superoxide
130	O30970	2 H+
131	Q8YSZ1	2 superoxide
132	Q8YSZ1	2 H+
133	P24704	2 superoxide
134	P24704	2 H+
135	P11964	more
136	P11964	2 superoxide
137	P11964	2 H+
138	O78310	2 superoxide
139	O78310	2 H+
140	A0A0U1X631	2 superoxide
141	A0A0U1X631	2 H+
142	A0A1L5JYH9	more
143	A0A1L5JYH9	2 superoxide
144	A0A1L5JYH9	2 H+
145	A0A0S2E8T0	2 superoxide
146	A0A0S2E8T0	2 H+
147	A0A088MAG2	more
148	A0A088MAG2	2 superoxide
149	A0A088MAG2	2 H+
150	A0A088MM36	2 superoxide
151	A0A088MM36	2 H+
152	Q83AQ8	2 superoxide
153	Q83AQ8	2 H+
154	I3VPK0	2 superoxide
155	I3VPK0	2 H+
156	I3VPJ9	2 superoxide
157	I3VPJ9	2 H+
158	F6JRN6	2 superoxide
159	F6JRN6	2 H+
160	D2DSG2	more
161	D2DSG2	2 superoxide
162	D2DSG2	2 H+
163	Q6IYF2	2 superoxide
164	Q6IYF2	2 H+
165	P11796	2 superoxide
166	P11796	2 H+
167	A0A1L9VGR0	2 superoxide
168	A0A1L9VGR0	2 H+
169	P08294	more
170	P08294	2 superoxide
171	P08294	2 H+
172	P22302	2 superoxide
173	P22302	2 H+
174	E6Y8N8	2 superoxide
175	E6Y8N8	2 H+
176	P61502	2 superoxide
177	P61502	2 H+
178	A5HIG4	more
179	A5HIG4	2 superoxide
180	A5HIG4	2 H+
181	T1T1K2	2 superoxide
182	T1T1K2	2 H+
183	P27082	2 superoxide
184	P27082	2 H+
185	M9P0B0	2 superoxide
186	M9P0B0	2 H+
187	M9NZV8	2 superoxide
188	M9NZV8	2 H+
0	P82385	reduced rubredoxin
1	P82385	superoxide
2	P82385	H+
3	P82385	more
4	P82385	reduced rubredoxin
5	P82385	superoxide
6	P82385	H+
7	P82385	reduced rubredoxin
8	P82385	superoxide
9	P82385	2 H+
10	P82385	superoxide
11	P82385	reduced acceptor
12	P82385	2 H+
13	O29903	reduced rubredoxin
14	O29903	superoxide
15	O29903	H+
16	O29903	more
17	O29903	superoxide
18	O29903	reduced acceptor
19	O29903	2 H+
20	Q46495	reduced rubredoxin
21	Q46495	superoxide
22	Q46495	H+
23	Q46495	more
24	Q46495	reduced rubredoxin
25	Q46495	superoxide
26	Q46495	2 H+
27	Q46495	superoxide
28	Q46495	reduced acceptor
29	Q46495	2 H+
30	P20418	reduced rubredoxin
31	P20418	superoxide
32	P20418	H+
33	P20418	more
34	Q9WZC6	reduced rubredoxin
35	Q9WZC6	superoxide
36	Q9WZC6	H+
37	Q9WZC6	more
38	Q9WZC6	reduced rubredoxin
39	Q9WZC6	superoxide
40	Q9WZC6	2 H+
41	Q9WZC6	superoxide
42	Q9WZC6	reduced acceptor
43	Q9WZC6	2 H+
44	Q97GB9	reduced rubredoxin
45	Q97GB9	superoxide
46	Q97GB9	H+
47	O58810	reduced rubredoxin
48	O58810	superoxide
49	O58810	2 H+
50	O58810	superoxide
51	O58810	reduced acceptor
52	O58810	2 H+
53	P22076	more
54	P22076	reduced rubredoxin
55	P22076	superoxide
56	P22076	2 H+
57	Q8PZ62	reduced rubredoxin
58	Q8PZ62	superoxide
59	Q8PZ62	2 H+
60	Q8PZ62	reduced cytochrome c
61	Q8PZ62	superoxide
62	Q8PZ62	2 H+
63	Q8PZ62	reduced rubredoxin
64	Q8PZ62	superoxide
65	Q8PZ62	2 H+
66	Q74MF3	superoxide
67	Q74MF3	reduced acceptor
68	Q74MF3	2 H+
69	A8AC72	superoxide
70	A8AC72	reduced acceptor
71	A8AC72	2 H+
72	V6TJK7	superoxide
73	V6TJK7	reduced acceptor
74	V6TJK7	2 H+
75	O82795	superoxide
76	O82795	reduced acceptor
77	O82795	2 H+
0	Q97VD9	Hg2+
1	Q97VD9	NADPH
2	E0XF09	Hg
3	E0XF09	NADP+
4	E0XF09	H+
5	E0XF09	Hg
6	E0XF09	NADP+
7	E0XF09	H+
8	E0XF09	more
9	Q93UN8	Hg
10	Q93UN8	NADP+
11	Q93UN8	H+
12	Q93UN8	Hg
13	Q93UN8	NADP+
14	Q93UN8	H+
15	D9J041	Hg2+
16	D9J041	NADPH
17	D9J041	Hg
18	D9J041	NADP+
19	D9J041	H+
20	D9J041	Hg
21	D9J041	NADP+
22	D9J041	H+
23	V5TDP2	Hg
24	V5TDP2	NADP+
25	V5TDP2	H+
26	V5TDP2	Hg
27	V5TDP2	NADP+
28	V5TDP2	H+
29	B4U9T7	Hg
30	B4U9T7	NADP+
31	B4U9T7	H+
32	B4U9T7	Hg
33	B4U9T7	NADP+
34	B4U9T7	H+
35	B4U9T7	Hg
36	B4U9T7	NAD+
37	B4U9T7	H+
38	A8UT36	Hg
39	A8UT36	NADP+
40	A8UT36	H+
41	A8UT36	Hg
42	A8UT36	NADP+
43	A8UT36	H+
44	A8UT36	Hg
45	A8UT36	NAD+
46	A8UT36	H+
47	T1RRL9	Hg2+
48	T1RRL9	NADPH
49	T1RLH8	Hg2+
50	T1RLH8	NADPH
51	T1RRS1	Hg2+
52	T1RRS1	NADPH
53	T1RR73	Hg2+
54	T1RR73	NADPH
55	T1RRJ1	Hg2+
56	T1RRJ1	NADPH
57	T1RRJ9	Hg2+
58	T1RRJ9	NADPH
59	T1RRM0	Hg2+
60	T1RRM0	NADPH
61	T1RRS2	Hg2+
62	T1RRS2	NADPH
63	T1RR74	Hg2+
64	T1RR74	NADPH
65	T1RRJ3	Hg2+
66	T1RRJ3	NADPH
67	T1RRK0	Hg2+
68	T1RRK0	NADPH
69	T1RLC6	Hg2+
70	T1RLC6	NADPH
71	T1RRM1	Hg2+
72	T1RRM1	NADPH
73	T1RLH1	Hg2+
74	T1RLH1	NADPH
75	T1RLC8	Hg2+
76	T1RLC8	NADPH
77	T1RRS3	Hg2+
78	T1RRS3	NADPH
79	A4YG49	Hg2+
80	A4YG49	NADPH
81	T1RR75	Hg2+
82	T1RR75	NADPH
83	T1RRJ7	Hg2+
84	T1RRJ7	NADPH
85	T1RRK2	Hg2+
86	T1RRK2	NADPH
87	T1RLH7	Hg2+
88	T1RLH7	NADPH
89	T1RRM2	Hg2+
90	T1RRM2	NADPH
91	T1RLH9	Hg2+
92	T1RLH9	NADPH
93	T1RLC7	Hg2+
94	T1RLC7	NADPH
95	T1RRS4	Hg2+
96	T1RRS4	NADPH
97	T1RR77	Hg2+
98	T1RR77	NADPH
99	T1RLH3	Hg2+
100	T1RLH3	NADPH
0	O29428	more
1	O29428	2 Fe(III)-EDTA
2	O29428	NADH
3	O29428	2 Fe(III)-EDTA
4	O29428	NADPH
5	P92949	2 Fe(II)-ferrozine
6	P92949	NAD(P)+
7	P92949	H+
8	P92949	2 Fe(II)-siderophore
9	P92949	NAD(P)+
10	P92949	H+
11	F4I4K7	2 Fe(II)-ferrozine
12	F4I4K7	NAD(P)+
13	F4I4K7	H+
14	F4I4K7	2 Fe(II)-siderophore
15	F4I4K7	NAD(P)+
16	F4I4K7	H+
17	Q9FLW2	2 Fe(II)-ferrozine
18	Q9FLW2	NAD(P)+
19	Q9FLW2	H+
20	Q9FLW2	2 Fe(II)-siderophore
21	Q9FLW2	NAD(P)+
22	Q9FLW2	H+
