	uniprot_ids	substrates
0	Q8NNF6	pyruvate
1	Q8NNF6	CoA
2	Q8NNF6	NAD+
3	Q8NNF6	pyruvate
4	Q8NNF6	CoA
5	Q8NNF6	NAD+
6	A2TC23	pyruvate
7	A2TC23	CoA
8	A2TC23	NAD+
9	A2TC23	pyruvate
10	A2TC23	CoA
11	A2TC23	NAD+
12	P08559	pyruvate
13	P08559	CoA
14	P08559	NAD+
15	P08559	pyruvate
16	P08559	CoA
17	P08559	NAD+
18	Q1KSF0	pyruvate
19	Q1KSF0	CoA
20	Q1KSF0	NAD+
21	Q1KSF0	pyruvate
22	Q1KSF0	CoA
23	Q1KSF0	NAD+
24	Q1KSF0	pyruvate
25	Q1KSF0	lipoamide
26	Q1KSF0	pyruvate
27	Q1KSF0	lipoamide
28	P0AFG8	more
29	P0AFG8	pyruvate
30	P0AFG8	CoA
31	P0AFG8	NAD+
32	P0AFG8	pyruvate
33	P0AFG8	CoA
34	P0AFG8	NAD+
35	P0AFG8	pyruvate
36	P0AFG8	CoA
37	P0AFG8	oxidized 2,6-dichlorophenolindophenol
38	P0AFG8	pyruvate
39	P0AFG8	CoA
40	P0AFG8	oxidized 2,6-dichlorophenolindophenol
41	C7JF72	pyruvate
42	C7JF72	CoA
43	C7JF72	NAD+
44	C7JF72	pyruvate
45	C7JF72	CoA
46	C7JF72	NAD+
47	P21874	pyruvate
48	P21874	CoA
49	P21874	2,6-dichlorophenolindophenol
50	O33468	2-oxobutanoate
51	O33468	oxidized 2,6-dichlorophenolindophenol
52	O33468	2-oxoisovalerate
53	O33468	oxidized 2,6-dichlorophenolindophenol
54	O33468	2-oxovalerate
55	O33468	oxidized 2,6-dichlorophenolindophenol
56	O33468	pyruvate
57	O33468	oxidized 2,6-dichlorophenolindophenol
0	O87668	2-oxoglutarate
1	O87668	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
2	O87668	2-oxoglutarate
3	O87668	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
4	Q9ULD0	2-oxoglutarate
5	Q9ULD0	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
6	Q9ULD0	2-oxoglutarate
7	Q9ULD0	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
8	Q96HY7	2-oxoglutarate
9	Q96HY7	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
10	Q96HY7	2-oxoglutarate
11	Q96HY7	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
12	P0AFG3	2-oxoglutarate
13	P0AFG3	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
14	P0AFG3	2-oxoglutarate
15	P0AFG3	[dihydrolipoyllysine-residue succinyltransferase] lipoyllysine
0	P35738	more
1	Q72GU1	more
0	P07003	pyruvate
1	P07003	ferricyanide
2	P07003	H2O
3	P07003	pyruvate
4	P07003	ubiquinone-8
5	P07003	H2O
0	Q4W6G0	more
1	Q4W6G0	butyraldehyde
2	Q4W6G0	2,6-dichlorophenol indophenol
3	Q4W6G0	propionaldehyde
4	Q4W6G0	2,6-dichlorophenol indophenol
5	Q4W6G0	acetaldehyde
6	Q4W6G0	2,6-dichlorophenol indophenol
7	Q8GR64	more
8	Q8GR64	acetaldehyde
9	Q8GR64	2 ferricyanide
10	Q8GR64	H2O
11	Q8GR64	butanal
12	Q8GR64	2 ferricyanide
13	Q8GR64	H2O
14	Q8GR64	propanal
15	Q8GR64	2 ferricyanide
16	Q8GR64	H2O
17	Q9AGW3	more
18	Q9AGW3	butyraldehyde
19	Q9AGW3	2,6-dichlorophenolindophenol
20	Q9AGW3	propionaldehyde
21	Q9AGW3	2,6-dichlorophenolindophenol
22	Q9KH03	pentanal
23	Q9KH03	2 ferricyanide
24	Q9KH03	H2O
25	Q9KH03	acetaldehyde
26	Q9KH03	2 ferricyanide
27	Q9KH03	H2O
28	Q9KH03	butanal
29	Q9KH03	2 ferricyanide
30	Q9KH03	H2O
31	Q9KH03	formaldehyde
32	Q9KH03	2 ferricyanide
33	Q9KH03	H2O
34	Q9KH03	propanal
35	Q9KH03	2 ferricyanide
36	Q9KH03	H2O
37	A5VEL7	more
38	A5VEL7	3-methylbenzaldehyde
39	A5VEL7	ferricyanide
40	A5VEL7	L-sorbosone
41	A5VEL7	ferricyanide
42	A5VEL7	butanal
43	A5VEL7	ferricyanide
44	A5VEL7	glycolaldehyde
45	A5VEL7	ferricyanide
46	A5VEL7	glyoxal
47	A5VEL7	ferricyanide
48	A5VEL7	methylglyoxal
49	A5VEL7	ferricyanide
50	A5VEL7	phenylglyoxal
51	A5VEL7	ferricyanide
52	A5VEL7	propanal
53	A5VEL7	ferricyanide
54	A5VEL7	valeraldehyde
55	A5VEL7	ferricyanide
0	P19919	CO
1	P19919	a quinone
2	P19919	H2O
3	P19919	more
4	P19919	CO
5	P19919	ubiquinone
6	P19919	H2O
7	P19919	CO
8	P19919	1,2-naphthoquinone-4-sulfonic acid
9	P19919	H2O
10	P19919	CO
11	P19919	1,4-naphthoquinone
12	P19919	H2O
13	P19919	CO
14	P19919	benzoquinone
15	P19919	H2O
16	P19913	CO
17	P19913	a quinone
18	P19913	H2O
19	P19913	CO
20	P19913	2-(4-iodophenyl)-3-(4-nitrophenyl)-2H-tetrazolium chloride
21	P19913	H2O
22	P19915	CO
23	P19915	a quinone
24	P19915	H2O
25	P19919	CO
26	P19919	a quinone
27	P19919	H2O
28	P19919	more
29	P19919	CO
30	P19919	1,2-naphthoquinone-4-sulfonic acid
31	P19919	H2O
32	P19919	CO
33	P19919	1,4-naphthoquinone
34	P19919	H2O
35	P19919	CO
36	P19919	benzoquinone
37	P19919	H2O
38	P19919	CO
39	P19919	ubiquinone-1
40	P19919	H2O
41	P19920	CO
42	P19920	a quinone
43	P19920	H2O
44	B8YAC9	CO
45	B8YAC9	NADH
46	B8YAC9	H+
47	B8YAC9	H2O
48	B8YAC9	CO
49	B8YAC9	NADPH
50	B8YAC9	H+
51	B8YAC9	H2O
52	B8YAC9	CO
53	B8YAC9	methyl viologen
54	B8YAC9	H2O
55	B8YAC9	CO
56	B8YAC9	methylene blue
57	B8YAC9	H2O
0	Q24982	pyruvate
1	Q24982	CoA
2	Q24982	oxidized ferredoxin
3	Q9YA13	2-oxo-4-methyl-thio-butyrate
4	Q9YA13	CoA
5	Q9YA13	2 methyl viologen
6	Q9YA13	2-oxoadipate
7	Q9YA13	CoA
8	Q9YA13	2 methyl viologen
9	Q9YA13	2-oxobutyrate
10	Q9YA13	CoA
11	Q9YA13	2 oxidized methyl viologen
12	Q9YA13	glyoxylate
13	Q9YA13	CoA
14	Q9YA13	2 oxidized methyl viologen
15	Q9YA13	hydroxypyruvate
16	Q9YA13	CoA
17	Q9YA13	2 methyl viologen
18	Q9YA13	pyruvate
19	Q9YA13	CoA
20	Q9YA13	2 oxidized methyl viologen
21	Q9YA13	more
22	P80521	more
23	P80521	2-oxobutyrate
24	P80521	CoA
25	P80521	2 oxidized benzyl viologen
26	P80521	2-oxobutyrate
27	P80521	CoA
28	P80521	2 oxidized benzyl viologen
29	P80521	pyruvate
30	P80521	CoA
31	P80521	2 oxidized benzyl viologen
32	P80521	pyruvate
33	P80521	CoA
34	P80521	2 oxidized ferredoxin
35	Q9P9E5	pyruvate
36	Q9P9E5	CoA
37	Q9P9E5	2 oxidized methyl viologen
38	Q9P9E5	indol-3 pyruvate
39	Q9P9E5	CoA
40	Q9P9E5	2 oxidized methyl viologen
41	Q9P9E5	pyruvate
42	Q9P9E5	CoA
43	Q9P9E5	2 oxidized ferredoxin
44	Q9P9E5	2-oxobutyrate
45	Q9P9E5	CoA
46	Q9P9E5	oxidized methyl viologen
47	Q9P9E5	oxaloacetate
48	Q9P9E5	CoA
