	uniprot_ids	substrates
0	Q8L1B1	ATP
1	Q8L1B1	L-isoleucine
2	Q8L1B1	tRNAIle
3	Q8L1B1	ATP
4	Q8L1B1	L-isoleucine
5	Q8L1B1	tRNAIle
6	Q45477	ATP
7	Q45477	L-isoleucine
8	Q45477	tRNAIle
9	Q45477	ATP
10	Q45477	L-isoleucine
11	Q45477	tRNAIle
12	P41972	ATP
13	P41972	L-isoleucine
14	P41972	tRNAIle
15	P41972	ATP
16	P41972	L-isoleucine
17	P41972	tRNAIle
18	P56690	ATP
19	P56690	L-isoleucine
20	P56690	tRNAIle
21	P56690	ATP
22	P56690	L-isoleucine
23	P56690	tRNAIle
24	P56690	more
25	P56690	ATP
26	P56690	L-valine
27	P56690	tRNAIle
28	P41368	ATP
29	P41368	L-isoleucine
30	P41368	tRNAIle
31	P41368	ATP
32	P41368	L-isoleucine
33	P41368	tRNAIle
34	Q04JB0	ATP
35	Q04JB0	L-isoleucine
36	Q04JB0	tRNAIle
37	Q04JB0	ATP
38	Q04JB0	L-isoleucine
39	Q04JB0	tRNAIle
40	Q04JB0	more
41	P00956	ATP
42	P00956	L-isoleucine
43	P00956	tRNAIle
44	P00956	ATP
45	P00956	L-isoleucine
46	P00956	tRNAIle
47	P00956	more
48	A0A2P5JUT5	ATP
49	A0A2P5JUT5	L-isoleucine
50	A0A2P5JUT5	tRNAIle
51	A0A2P5JUT5	ATP
52	A0A2P5JUT5	L-isoleucine
53	A0A2P5JUT5	tRNAIle
54	A0A2P5JUT5	more
55	P09436	ATP
56	P09436	L-isoleucine
57	P09436	tRNAIle
58	P09436	ATP
59	P09436	L-isoleucine
60	P09436	tRNAIle
61	P09436	more
0	Q9RHV9	ATP
1	Q9RHV9	L-lysine
2	Q9RHV9	tRNALys
3	Q9RHV9	ATP
4	Q9RHV9	L-lysine
5	Q9RHV9	tRNALys
6	Q9RHV9	ATP
7	Q9RHV9	L-lysine
8	Q9RHV9	tRNALys
9	Q9RHV9	ATP
10	Q9RHV9	L-lysine
11	Q9RHV9	tRNALys
12	Q15046	ATP
13	Q15046	L-lysine
14	Q15046	tRNALys
15	Q15046	ATP
16	Q15046	L-lysine
17	Q15046	tRNALys
18	Q15046	more
19	Q15046	ATP
20	Q15046	L-lysine
21	Q15046	tRNALys
22	Q15046	ATP
23	Q15046	L-lysine
24	Q15046	tRNALys
25	Q9YFT9	more
26	Q9YFT9	ATP
27	Q9YFT9	L-lysine
28	Q9YFT9	tRNALys
29	Q9YFT9	ATP
30	Q9YFT9	L-lysine
31	Q9YFT9	tRNALys
32	Q580G3	ATP
33	Q580G3	L-lysine
34	Q580G3	tRNALys
35	Q580G3	ATP
36	Q580G3	L-lysine
37	Q580G3	tRNALys
38	Q9C4B9	ATP
39	Q9C4B9	L-lysine
40	Q9C4B9	tRNALysCUU
41	Q9C4B9	ATP
42	Q9C4B9	L-lysine
43	Q9C4B9	tRNALysUUU
44	O57963	ATP
45	O57963	L-lysine
46	O57963	tRNALys
47	O57963	ATP
48	O57963	L-lysine
49	O57963	tRNALys
50	P0A8N3	ATP
51	P0A8N3	L-lysine
52	P0A8N3	tRNALys
53	P0A8N3	ATP
54	P0A8N3	L-lysine
55	P0A8N3	tRNALys
56	Q8IDJ8	ATP
57	Q8IDJ8	L-lysine
58	Q8IDJ8	tRNALys
59	Q8IDJ8	ATP
60	Q8IDJ8	L-lysine
61	Q8IDJ8	tRNALys
62	Q8IDJ8	more
63	C4M7X2	ATP
64	C4M7X2	L-lysine
65	C4M7X2	tRNALys
66	C4M7X2	ATP
67	C4M7X2	L-lysine
68	C4M7X2	tRNALys
69	C4M7X2	more
70	Q04LI2	ATP
71	Q04LI2	L-lysine
72	Q04LI2	tRNALys
73	Q04LI2	ATP
74	Q04LI2	L-lysine
75	Q04LI2	tRNALys
76	Q04LI2	more
77	A0R577	ATP
78	A0R577	L-lysine
79	A0R577	tRNALys
80	A0R577	ATP
81	A0R577	L-lysine
82	A0R577	tRNALys
83	A0QYV1	ATP
84	A0QYV1	L-lysine
85	A0QYV1	tRNALys
86	A0QYV1	ATP
87	A0QYV1	L-lysine
88	A0QYV1	tRNALys
89	Q1D380	ATP
90	Q1D380	L-lysine
91	Q1D380	tRNALys
92	Q1D380	ATP
93	Q1D380	L-lysine
94	Q1D380	tRNALys
95	Q1D380	more
96	P32048	ATP
97	P32048	L-lysine
98	P32048	tRNALys
99	P32048	ATP
100	P32048	L-lysine
101	P32048	tRNALys
102	P0A8N5	ATP
103	P0A8N5	L-lysine
104	P0A8N5	tRNALys
105	P0A8N5	ATP
106	P0A8N5	L-lysine
107	P0A8N5	tRNALys
108	P0A8N5	more
0	Q9U022	ATP
1	Q9U022	L-alanine
2	Q9U022	tRNAAla
3	Q54Y20	ATP
4	Q54Y20	L-alanine
5	Q54Y20	tRNAAla
6	Q9VRJ1	ATP
7	Q9VRJ1	L-alanine
8	Q9VRJ1	tRNAAla
9	O58307	ATP
10	O58307	L-alanine
11	O58307	tRNAAla
12	P00957	ATP
13	P00957	L-serine
14	P00957	tRNAAla
15	P00957	ATP
16	P00957	glycine
17	P00957	tRNAAla
18	P00957	ATP
19	P00957	L-alanine
20	P00957	tRNAAla
21	P74941	ATP
22	P74941	L-alanine
23	P74941	tRNAAla
24	P74941	more
25	Q5JTZ9	ATP
26	Q5JTZ9	L-alanine
27	Q5JTZ9	tRNAAla
28	Q5JTZ9	more
0	P93736	more
1	P49696	more
2	P26640	more
3	Q851K9	more
4	P96142	ATP
5	P96142	L-valine
6	P96142	tRNAVal
7	P96142	ATP
8	P96142	L-valine
9	P96142	tRNAVal
10	Q8YX97	ATP
11	Q8YX97	L-valine
12	Q8YX97	tRNAVal
13	Q8YX97	ATP
14	Q8YX97	L-valine
15	Q8YX97	tRNAVal
16	Q8YX97	more
17	P07118	ATP
18	P07118	L-valine
19	P07118	tRNAVal
20	P07118	ATP
21	P07118	L-valine
22	P07118	tRNAVal
23	Q9U1Q4	ATP
24	Q9U1Q4	L-valine
25	Q9U1Q4	tRNAVal
26	Q9U1Q4	ATP
27	Q9U1Q4	L-valine
28	Q9U1Q4	tRNAVal
0	P25051	D-alanine
1	P25051	(R)-lactate
2	P25051	ATP
0	A0A091B3V8	ATP
1	A0A091B3V8	(2R)-2-[(1R)-1-hydroxydecyl]decanoic acid
2	A0A091B3V8	ATP
3	A0A091B3V8	(2S)-2-[(1R)-1-hydroxydecyl]decanoic acid
4	A0A091B3V8	more
5	A0A0A2WK72	ATP
6	A0A0A2WK72	(2R)-2-[(1R)-1-hydroxydecyl]decanoic acid
7	A0A0A2WK72	ATP
8	A0A0A2WK72	(2S)-2-[(1R)-1-hydroxydecyl]decanoic acid
9	A0A0A2WK72	more
10	C5CCL7	ATP
11	C5CCL7	(2R)-2-[(1R)-1-hydroxydecyl]decanoic acid
12	C5CCL7	ATP
13	C5CCL7	(2S)-2-[(1R)-1-hydroxydecyl]decanoic acid
14	C5CCL7	more
0	Q9NR19	ATP
1	Q9NR19	acetate
2	Q9NR19	CoA
3	Q9NR19	ATP
4	Q9NR19	acetate
5	Q9NR19	CoA
6	Q9NR19	ATP
7	Q9NR19	acetate
8	Q9NR19	CoA
9	Q99NB1	dATP
10	Q99NB1	acetate
11	Q99NB1	CoA
12	Q9NUB1	ATP
13	Q9NUB1	acetate
14	Q9NUB1	CoA
15	Q9NUB1	ATP
16	Q9NUB1	acetate
17	Q9NUB1	CoA
18	Q9NUB1	ATP
19	Q9NUB1	acetate
20	Q9NUB1	CoA
21	Q2XNL6	ATP
22	Q2XNL6	acetate
23	Q2XNL6	CoA
24	Q2XNL6	ATP
25	Q2XNL6	acetate
26	Q2XNL6	CoA
27	Q2XNL6	ATP
28	Q2XNL6	acetate
29	Q2XNL6	CoA
30	Q2XNL6	ATP
31	Q2XNL6	propionate
32	Q2XNL6	CoA
33	B9DGD6	ATP
34	B9DGD6	acetate
35	B9DGD6	CoA
36	B9DGD6	ATP
37	B9DGD6	acetate
38	B9DGD6	CoA
39	B9DGD6	ATP
40	B9DGD6	acetate
41	B9DGD6	CoA
42	B9DGD6	more
43	Q6EMJ3	ATP
44	Q6EMJ3	acetate
45	Q6EMJ3	CoA
46	Q6EMJ3	ATP
47	Q6EMJ3	acetate
48	Q6EMJ3	CoA
49	Q6EMJ3	ATP
50	Q6EMJ3	acetate
51	Q6EMJ3	CoA
52	Q6EMJ3	ATP
53	Q6EMJ3	valerate
54	Q6EMJ3	CoA
55	Q6EMJ3	ATP
56	Q6EMJ3	propionate
57	Q6EMJ3	CoA
58	Q6EMJ3	ATP
59	Q6EMJ3	butyrate
60	Q6EMJ3	CoA
61	A0B8F1	ATP
62	A0B8F1	acetate
63	A0B8F1	CoA
64	A0B8F1	ATP
65	A0B8F1	acetate
66	A0B8F1	CoA
67	A0B8F1	ATP
68	A0B8F1	acetate
69	A0B8F1	CoA
70	Q2I0L7	ATP
71	Q2I0L7	acetate
72	Q2I0L7	CoA
73	Q2I0L7	ATP
74	Q2I0L7	acetate
75	Q2I0L7	CoA
76	Q2I0L7	ATP
77	Q2I0L7	acetate
78	Q2I0L7	CoA
79	A0A144QFN1	ATP
80	A0A144QFN1	acetate
81	A0A144QFN1	CoA
82	A0A144QFN1	ATP
83	A0A144QFN1	acetate
84	A0A144QFN1	CoA
85	A0A144QFN1	ATP
86	A0A144QFN1	acetate
87	A0A144QFN1	CoA
88	A0A144QFN1	ATP
89	A0A144QFN1	sodium acetate
90	A0A144QFN1	CoA
91	A0A144QFN1	ATP
92	A0A144QFN1	potassium acetate
93	A0A144QFN1	CoA
94	P52910	ATP
95	P52910	acetate
96	P52910	CoA
97	P52910	ATP
98	P52910	acetate
99	P52910	CoA
100	P52910	ATP
101	P52910	acetate
102	P52910	CoA
0	Q8S5C2	more
1	Q8S5C2	ATP
2	Q8S5C2	4-coumarate
3	Q8S5C2	CoA
4	Q8S5C2	ATP
5	Q8S5C2	4-coumarate
6	Q8S5C2	CoA
7	Q8S5C2	ATP
8	Q8S5C2	ferulate
9	Q8S5C2	CoA
10	Q8S5C2	ATP
11	Q8S5C2	caffeate
12	Q8S5C2	CoA
13	Q8S5C2	ATP
14	Q8S5C2	cinnamate
15	Q8S5C2	CoA
16	Q8S5C2	ATP
17	Q8S5C2	cinnamate
18	Q8S5C2	CoA
19	P31687	ATP
20	P31687	4-coumarate
21	P31687	CoA
22	P31687	ATP
23	P31687	4-coumarate
24	P31687	CoA
25	Q42524	more
26	Q42524	ATP
27	Q42524	4-coumarate
28	Q42524	CoA
29	Q42524	ATP
30	Q42524	4-coumarate
31	Q42524	CoA
32	Q42524	ATP
33	Q42524	ferulate
34	Q42524	CoA
35	Q42524	ATP
36	Q42524	caffeate
37	Q42524	CoA
38	Q42524	ATP
39	Q42524	sinapoylmalate
40	Q42524	CoA
41	Q42524	ATP
42	Q42524	cinnamate
43	Q42524	CoA
44	Q42524	ATP
45	Q42524	cinnamate
46	Q42524	CoA
47	Q9S725	ATP
48	Q9S725	4-coumarate
49	Q9S725	CoA
50	Q9S725	ATP
51	Q9S725	4-coumarate
52	Q9S725	CoA
53	Q9S725	ATP
54	Q9S725	ferulate
55	Q9S725	CoA
56	Q9S725	ATP
57	Q9S725	caffeate
58	Q9S725	CoA
59	Q8S564	ATP
60	Q8S564	3,4-dimethoxycinnamate
61	Q8S564	CoA
62	Q8S564	ATP
63	Q8S564	sinapate
64	Q8S564	CoA
65	O24146	ATP
66	O24146	4-coumarate
67	O24146	CoA
68	O24146	ATP
69	O24146	4-coumarate
70	O24146	CoA
71	O24146	ATP
72	O24146	ferulate
73	O24146	CoA
74	O24146	ATP
75	O24146	caffeate
76	O24146	CoA
77	O24146	ATP
78	O24146	sinapinate
79	O24146	CoA
80	Q6ETN3	more
81	Q6ETN3	ATP
82	Q6ETN3	4-coumarate
83	Q6ETN3	CoA
84	Q6ETN3	ATP
85	Q6ETN3	4-coumarate
86	Q6ETN3	CoA
87	Q6ETN3	ATP
88	Q6ETN3	ferulate
89	Q6ETN3	CoA
90	Q6ETN3	ATP
91	Q6ETN3	caffeate
92	Q6ETN3	CoA
93	Q6ETN3	ATP
94	Q6ETN3	cinnamate
95	Q6ETN3	CoA
96	Q6ETN3	ATP
97	Q6ETN3	cinnamate
98	Q6ETN3	CoA
99	B3TJI4	more
100	B3TJI4	ATP
101	B3TJI4	4-coumarate
102	B3TJI4	CoA
103	B3TJI4	ATP
104	B3TJI4	4-coumarate
105	B3TJI4	CoA
106	B3TJI4	ATP
107	B3TJI4	ferulate
108	B3TJI4	CoA
109	B3TJI4	ATP
110	B3TJI4	caffeate
111	B3TJI4	CoA
112	B3TJI4	ATP
113	B3TJI4	cinnamate
114	B3TJI4	CoA
115	B3TJI4	ATP
116	B3TJI4	cinnamate
117	B3TJI4	CoA
