	uniprot_ids	substrates
0	Q5JD38	S-adenosyl-L-methionine
1	Q5JD38	adenine9 in tRNA
2	Q5JD38	S-adenosyl-L-methionine
3	Q5JD38	adenine9 in tRNAPhe
4	Q5JD38	S-adenosyl-L-methionine
5	Q5JD38	adenine9 in tRNAThr
6	Q5JD38	more
7	Q4J894	S-adenosyl-L-methionine
8	Q4J894	adenine9 in tRNA
9	Q4J894	more
10	Q4J894	S-adenosyl-L-methionine
11	Q4J894	adenine9 in tRNAiMet
12	Q6PF06	more
13	Q6PF06	S-adenosyl-L-methionine
14	Q6PF06	adenine9 in tRNAArg
15	Q6PF06	S-adenosyl-L-methionine
16	Q6PF06	adenine9 in tRNAAsp
17	Q6PF06	S-adenosyl-L-methionine
18	Q6PF06	adenine9 in tRNATrp
19	Q7L0Y3	S-adenosyl-L-methionine
20	Q7L0Y3	adenine9 in tRNA
21	Q7L0Y3	more
0	Q9V1J7	2 S-adenosyl-L-methionine
1	Q9V1J7	adenine57/adenine58 in tRNA
2	Q9V1J7	2 S-adenosyl-L-methionine
3	Q9V1J7	adenine57/adenine58 in tRNAArg
4	Q9V1J7	2 S-adenosyl-L-methionine
5	Q9V1J7	adenine57/adenine58 in tRNAAsp
6	Q9V1J7	more
0	U3NEE3	S-adenosyl-L-methionine
1	U3NEE3	carnosine
2	U3NEE3	more
3	Q5BJZ6	S-adenosyl-L-methionine
4	Q5BJZ6	carnosine
5	Q5BJZ6	S-adenosyl-L-methionine
6	Q5BJZ6	Gly-Gly-His
7	Q5BJZ6	S-adenosyl-L-methionine
8	Q5BJZ6	Gly-His
9	Q5BJZ6	S-adenosyl-L-methionine
10	Q5BJZ6	3-aminobutanoyl-His
11	Q8N4J0	S-adenosyl-L-methionine
12	Q8N4J0	carnosine
13	Q8N4J0	S-adenosyl-L-methionine
14	Q8N4J0	Gly-Gly-His
15	Q8N4J0	S-adenosyl-L-methionine
16	Q8N4J0	Gly-His
17	Q8N4J0	S-adenosyl-L-methionine
18	Q8N4J0	3-aminobutanoyl-His
19	F1N9S8	S-adenosyl-L-methionine
20	F1N9S8	carnosine
21	F1N9S8	S-adenosyl-L-methionine
22	F1N9S8	Gly-Gly-His
23	F1N9S8	S-adenosyl-L-methionine
24	F1N9S8	Gly-His
25	F1N9S8	S-adenosyl-L-methionine
26	F1N9S8	3-aminobutanoyl-His
0	P46959	S-adenosyl-L-methionine
1	P46959	adenine58 in initiator tRNAMet
2	Q96FX7	S-adenosyl-L-methionine
3	Q96FX7	adenine58 in human tRNA3Lys
4	Q96FX7	S-adenosyl-L-methionine
5	Q96FX7	adenine58 in yeast initiator tRNAMet
6	Q96FX7	S-adenosyl-L-methionine
7	Q96FX7	adenine58 in tRNA
8	Q96FX7	S-adenosyl-L-methionine
9	Q96FX7	adenine58 in tRNA3Lys
10	O66653	S-adenosyl-L-methionine
11	O66653	adenine58 in tRNA
12	P41814	S-adenosyl-L-methionine
13	P41814	adenine58 in tRNA
14	P41814	2 S-adenosyl-L-methionine
15	P41814	adenine58 in tRNA
16	P41814	2 S-adenosyl-L-methionine
17	P41814	adenine58 in tRNALys3
18	A0A510IH22	2 S-adenosyl-L-methionine
19	A0A510IH22	adenine58 in tRNA
20	Q9UJA5	2 S-adenosyl-L-methionine
21	Q9UJA5	adenine58 in tRNA
22	Q9UJA5	2 S-adenosyl-L-methionine
23	Q9UJA5	adenine58 in tRNALys3
24	Q8GBB2	S-adenosyl-L-methionine
25	Q8GBB2	adenine58 in tRNA
26	Q8GBB2	S-adenosyl-L-methionine
27	Q8GBB2	adenine58 in tRNAGGUThr
28	Q8GBB2	S-adenosyl-L-methionine
29	Q8GBB2	adenine58 in tRNAPhe
0	Q5JD38	S-adenosyl-L-methionine
1	Q5JD38	guanine9 in tRNAPhe
2	Q5JD38	S-adenosyl-L-methionine
3	Q5JD38	guanine9 in tRNAGly
4	Q5JD38	S-adenosyl-L-methionine
5	Q5JD38	guanine9 in tRNA
6	Q5JD38	more
7	Q5JD38	S-adenosyl-L-methionine
8	Q5JD38	guanine9 in tRNAArg
9	Q12400	S-adenosyl-L-methionine
10	Q12400	guanine9 in tRNAGly
11	Q12400	S-adenosyl-L-methionine
12	Q12400	guanine9 in tRNA
13	Q12400	more
14	Q12400	S-adenosyl-L-methionine
15	Q12400	guanine9 in tRNACysGCA
16	Q12400	S-adenosyl-L-methionine
17	Q12400	guanine9 in tRNAGlyCCC
18	Q12400	S-adenosyl-L-methionine
19	Q12400	guanine9 in tRNALeuCAA
20	Q12400	S-adenosyl-L-methionine
21	Q12400	guanine9 in tRNALeuGAG
22	Q12400	S-adenosyl-L-methionine
23	Q12400	guanine9 in tRNALysCUU
24	Q12400	S-adenosyl-L-methionine
25	Q12400	guanine9 in tRNAThrAGU
26	Q12400	S-adenosyl-L-methionine
27	Q12400	guanine9 in tRNAThrCGU
28	Q12400	S-adenosyl-L-methionine
29	Q12400	guanine9 in tRNAGlyGCC
30	Q12400	S-adenosyl-L-methionine
31	Q12400	guanine9 in tRNAPhe(G9)
32	Q12400	S-adenosyl-L-methionine
33	Q12400	guanine9 in tRNAValUAC
34	O14214	S-adenosyl-L-methionine
35	O14214	guanine9 in tRNAGly
36	O14214	S-adenosyl-L-methionine
37	O14214	guanine9 in tRNA
38	O14214	more
39	Q8TBZ6	S-adenosyl-L-methionine
40	Q8TBZ6	guanine9 in tRNAGly
41	Q8TBZ6	S-adenosyl-L-methionine
42	Q8TBZ6	guanine9 in tRNA
43	Q8TBZ6	more
44	Q8TBZ6	S-adenosyl-L-methionine
45	Q8TBZ6	guanine9 in tRNAArg
46	Q8TBZ6	S-adenosyl-L-methionine
47	Q8TBZ6	guanine9 in tRNAGlyGCC
48	Q8TBZ6	S-adenosyl-L-methionine
49	Q8TBZ6	guanine9 in tRNAPhe(G9)
50	Q8TBZ6	S-adenosyl-L-methionine
51	Q8TBZ6	guanine9 in tRNAValUAC
52	Q8TBZ6	S-adenosyl-L-methionine
53	Q8TBZ6	guanine9 in tRNAAsp
54	Q8TBZ6	S-adenosyl-L-methionine
55	Q8TBZ6	guanine9 in tRNATrp
56	Q7L0Y3	S-adenosyl-L-methionine
57	Q7L0Y3	guanine9 in tRNA
58	Q7L0Y3	more
0	P27680	S-adenosyl-L-methionine
1	P27680	3-((2E,6E)-farnesyl)benzene-1,2-diol
2	P27680	more
3	Q9NZJ6	S-adenosyl-L-methionine
4	Q9NZJ6	3-((2E,6E)-farnesyl)benzene-1,2-diol
5	Q9NZJ6	more
6	Q63159	S-adenosyl-L-methionine
7	Q63159	3-((2E,6E)-farnesyl)benzene-1,2-diol
8	Q63159	more
9	Q3IYM5	S-adenosyl-L-methionine
10	Q3IYM5	2-(all-trans-decaprenyl)-5-hydroxy-6-methoxy-3-methylcyclohexa-2 5-diene-1,4-dione
11	Q3IYM5	S-adenosyl-L-methionine
12	Q3IYM5	3-(all-trans-decaprenyl)-benzene-1,2-diol
13	C3T302	S-adenosyl-L-methionine
14	C3T302	3-(all-trans-polyprenyl)benzene-1,2-diol
0	P31825	S-adenosyl-L-methionine
1	P31825	adenine37 in tRNA1(Val)
0	Q9FBG4	2 S-adenosyl-L-methionine
1	Q9FBG4	adenine2503 in 23S rRNA
2	Q9FBG4	2 reduced [4Fe-4S] ferredoxin
3	Q9FBG4	more
4	Q9FBG4	2 S-adenosyl-L-methionine
5	Q9FBG4	adenine2503 in 23S rRNA
6	Q9FBG4	S-adenosyl-L-methionine
7	Q9FBG4	adenine2503 in 23S rRNA
8	Q9FBG4	reduced [2Fe-2S] ferredoxin
9	Q9FBG4	2 S-adenosyl-L-methionine
10	Q9FBG4	adenine2503 in 23S rRNA
11	Q9FBG4	2 reduced [2Fe-2S] ferredoxin
12	V5ZEZ1	2 S-adenosyl-L-methionine
13	V5ZEZ1	adenine2503 in 23S rRNA
14	V5ZEZ1	2 reduced [4Fe-4S] ferredoxin
15	A5HBL2	2 S-adenosyl-L-methionine
16	A5HBL2	adenine2503 in 23S rRNA
17	A5HBL2	2 reduced [4Fe-4S] ferredoxin
18	A5HBL2	more
19	A5HBL2	2 S-adenosyl-L-methionine
20	A5HBL2	adenine2503 in 23S rRNA
21	A5HBL2	2 reduced [2Fe-2S] ferredoxin
22	A0A4V7TJX0	more
23	A0A4V7TJX0	2 S-adenosyl-L-methionine
24	A0A4V7TJX0	adenine2503 in 23S rRNA
25	A0A4V7TJX0	2 reduced [2Fe-2S] ferredoxin
26	A0A2Z6BLR4	more
27	A0A2Z6BLR4	2 S-adenosyl-L-methionine
28	A0A2Z6BLR4	adenine2503 in 23S rRNA
29	A0A2Z6BLR4	2 reduced [2Fe-2S] ferredoxin
30	D3EIG6	more
31	D3EIG6	2 S-adenosyl-L-methionine
32	D3EIG6	adenine2503 in 23S rRNA
33	D3EIG6	2 reduced [2Fe-2S] ferredoxin
34	V5ZEQ2	more
35	V5ZEQ2	2 S-adenosyl-L-methionine
36	V5ZEQ2	adenine2503 in 23S rRNA
37	V5ZEQ2	2 reduced [2Fe-2S] ferredoxin
38	P36979	2 S-adenosyl-L-methionine
39	P36979	adenine2503 in 23S rRNA
40	P36979	more
41	C0ZJA6	2 S-adenosyl-L-methionine
42	C0ZJA6	adenine2503 in 23S rRNA
43	Q5WJ42	2 S-adenosyl-L-methionine
44	Q5WJ42	adenine2503 in 23S rRNA
0	Q12383	S-adenosyl-L-methionine
1	Q12383	adenosine4 in tRNAHis
2	Q12383	S-adenosyl-L-methionine
3	Q12383	cytidine4 in tRNAGly(GCC)
4	Q12383	S-adenosyl-L-methionine
5	Q12383	cytidine4 in tRNAPro
6	Q12383	more
0	A0QYR0	S-adenosyl-L-methionine
1	A0QYR0	cytidine1920 in 23S rRNA
2	A0QYR0	S-adenosyl-L-methionine
3	A0QYR0	cytidine1920 in 50S rRNA
4	A0QYR0	more
5	Q06803	S-adenosyl-L-methionine
6	Q06803	cytidine1920 in 23S rRNA
7	Q06803	S-adenosyl-L-methionine
8	Q06803	cytidine1920 in 50S rRNA
9	Q06803	S-adenosyl-L-methionine
10	Q06803	cytidine1920 in 23S rRNA
11	P9WJ63	S-adenosyl-L-methionine
12	P9WJ63	cytidine1920 in 23S rRNA
13	P9WJ63	more
14	Q0PAS9	S-adenosyl-L-methionine
15	Q0PAS9	cytidine1920 in 23S rRNA
16	Q0PAS9	more
0	A0QYR0	S-adenosyl-L-methionine
1	A0QYR0	cytidine1409 in 30S rRNA
2	A0QYR0	more
3	P9WJ63	S-adenosyl-L-methionine
4	P9WJ63	cytidine1409 in 16S rRNA
5	P9WJ63	more
0	Q58293	S-adenosyl-L-methionine
1	Q58293	guanine37 in tRNA
2	Q58293	S-adenosyl-L-methionine
3	Q58293	guanine37 in Methanocaldococcus jannaschii tRNA(Cys)
4	Q58293	S-adenosyl-L-methionine
5	Q58293	guanine37 in Methanocaldococcus jannaschii tRNAArg(UCG)
6	Q58293	S-adenosyl-L-methionine
7	Q58293	guanine37 in Methanocaldococcus jannaschii tRNACys
8	Q58293	S-adenosyl-L-methionine
9	Q58293	guanine37 in Methanocaldococcus jannaschii tRNACys(GCA)
10	Q58293	S-adenosyl-L-methionine
11	Q58293	guanine37 in Methanocaldococcus jannaschii tRNAGlu(UUC)
12	Q58293	S-adenosyl-L-methionine
13	Q58293	guanine37 in Methanocaldococcus jannaschii tRNALeu(UCG)
14	Q58293	S-adenosyl-L-methionine
15	Q58293	guanine37 in Methanocaldococcus jannaschii tRNAPro(GGG)
16	Q58293	S-adenosyl-L-methionine
17	Q58293	guanine37 in Methanocaldococcus jannaschii tRNAPro(UGG)
18	Q58293	S-adenosyl-L-methionine
19	Q58293	guanine37 in tRNAPhe
20	Q58293	S-adenosyl-L-methionine
21	Q58293	guanine37 in Methanocaldococcus jannaschii tRNAPro
22	Q58293	more
23	Q58293	S-adenosyl-L-methionine
24	Q58293	guanine37 in tRNACys
25	P43912	S-adenosyl-L-methionine
26	P43912	guanine37 in tRNA
27	P43912	more
28	O67463	S-adenosyl-L-methionine
29	O67463	guanine37 in tRNA
30	O67463	more
31	P0A873	S-adenosyl-L-methionine
32	P0A873	guanine37 in tRNA
33	P0A873	S-adenosyl-L-methionine
34	P0A873	guanine37 in yeast tRNAAsp possessing an A36G37 sequence
35	P0A873	S-adenosyl-L-methionine
36	P0A873	guanine37 in Escherichia coli tRNA1Leu
37	P0A873	S-adenosyl-L-methionine
38	P0A873	guanine37 in human mitochondrial tRNAPro
39	P0A873	S-adenosyl-L-methionine
40	P0A873	guanine37 in yeast tRNAAsp possessing a G36G37 sequence
41	P0A873	S-adenosyl-L-methionine
42	P0A873	guanine37 in tRNAPro(UGG)
43	P0A873	S-adenosyl-L-methionine
44	P0A873	guanine37 in tRNAPro
45	P0A873	S-adenosyl-L-methionine
46	P0A873	guanine37 in tRNALeu
47	P0A873	more
48	P38793	S-adenosyl-L-methionine
49	P38793	guanine37 in tRNA
50	Q32P41	S-adenosyl-L-methionine
51	Q32P41	guanine37 in tRNA
52	Q32P41	S-adenosyl-L-methionine
53	Q32P41	guanine37 in Escherichia coli tRNA1Leu
54	Q32P41	S-adenosyl-L-methionine
55	Q32P41	guanine37 in human mitochondrial tRNAPro
56	Q32P41	S-adenosyl-L-methionine
57	Q32P41	guanine37 in yeast tRNAAsp possessing a G36G37 sequence
58	Q32P41	S-adenosyl-L-methionine
59	Q32P41	guanine37 in human mitochondrial tRNAPro possessing an A36G37 sequence
60	Q32P41	S-adenosyl-L-methionine
61	Q32P41	guanine37 in yeast tRNA(Asp) possessing a G36G37 sequence
62	Q32P41	S-adenosyl-L-methionine
63	Q32P41	guanine37 in yeast tRNAAsp possessing a C36G37 sequence
64	Q32P41	S-adenosyl-L-methionine
65	Q32P41	guanine37 in yeast tRNAAsp possessing an A36G37 sequence
66	Q32P41	S-adenosyl-L-methionine
67	Q32P41	guanine37 in yeast tRNAAsp possessing an U36G37 sequence
68	Q32P41	S-adenosyl-L-methionine
69	Q32P41	guanine37 in yeast tRNAPhe possessing an A36G37 sequence
70	Q32P41	S-adenosyl-L-methionine
71	Q32P41	inosine37 in yeast tRNAAsp possessing a G36I37 sequence
72	Q32P41	more
73	Q32P41	S-adenosyl-L-methionine
74	Q32P41	guanine37 in tRNACys
75	Q57X10	S-adenosyl-L-methionine
76	Q57X10	guanine37 in tRNAArgCCG
77	Q57X10	S-adenosyl-L-methionine
78	Q57X10	guanine37 in tRNACysGCA
79	Q57X10	S-adenosyl-L-methionine
80	Q57X10	guanine37 in tRNAHisGUG
81	Q57X10	S-adenosyl-L-methionine
82	Q57X10	guanine37 in tRNAIleUaU
83	Q57X10	S-adenosyl-L-methionine
84	Q57X10	guanine37 in tRNALeuCAG
85	Q57X10	S-adenosyl-L-methionine
86	Q57X10	guanine37 in tRNAProAGG
87	Q02RL6	S-adenosyl-L-methionine
88	Q02RL6	guanine37 in tRNA
89	Q02RL6	S-adenosyl-L-methionine
90	Q02RL6	guanine37 in tRNAPro(UGG)
91	Q02RL6	S-adenosyl-L-methionine
92	Q02RL6	guanine37 in tRNAHis(GUG)
93	Q02RL6	S-adenosyl-L-methionine
94	Q02RL6	guanine37 in tRNALeu(CAG)
95	Q02RL6	S-adenosyl-L-methionine
96	Q02RL6	guanine37 in tRNALeu(GAG)
97	Q02RL6	S-adenosyl-L-methionine
98	Q02RL6	guanine37 in tRNALeu(UAG)
99	Q02RL6	S-adenosyl-L-methionine
100	Q02RL6	guanine37 in tRNAPro(CGG)
101	Q02RL6	S-adenosyl-L-methionine
102	Q02RL6	guanine37 in tRNAPro(GGG)
103	Q02RL6	more
104	Q9V2G1	S-adenosyl-L-methionine
