	uniprot_ids	substrates
0	Q28960	prostaglandin E2
1	Q28960	NAD(P)H
2	Q28960	H+
0	A4IP64	more
1	A4IP64	glycerol
2	A4IP64	2 NAD+
3	A4IP64	H2O
4	A4IP64	1,3-propanediol
5	A4IP64	2 NAD+
6	A4IP64	H2O
7	A4IP64	1-decanol
8	A4IP64	2 NAD+
9	A4IP64	H2O
10	A4IP64	1-dodecanol
11	A4IP64	2 NAD+
12	A4IP64	H2O
13	A4IP64	1-eicosanol
14	A4IP64	2 NAD+
15	A4IP64	H2O
16	A4IP64	1-hexadecanol
17	A4IP64	2 NAD+
18	A4IP64	H2O
19	A4IP64	1-octacosanol
20	A4IP64	2 NAD+
21	A4IP64	H2O
22	A4IP64	1-octadecanol
23	A4IP64	2 NAD+
24	A4IP64	H2O
25	A4IP64	1-tetracosanol
26	A4IP64	2 NAD+
27	A4IP64	H2O
28	A4IP64	1-tetradecanol
29	A4IP64	2 NAD+
30	A4IP64	H2O
31	A4ISB9	1-octanol
32	A4ISB9	2 NAD+
33	A4ISB9	H2O
34	A4ISB9	1,3-propanediol
35	A4ISB9	2 NAD+
36	A4ISB9	H2O
37	A4ISB9	1-decanol
38	A4ISB9	2 NAD+
39	A4ISB9	H2O
40	A4ISB9	1-dodecanol
41	A4ISB9	2 NAD+
42	A4ISB9	H2O
43	A4ISB9	1-eicosanol
44	A4ISB9	2 NAD+
45	A4ISB9	H2O
46	A4ISB9	1-hexadecanol
47	A4ISB9	2 NAD+
48	A4ISB9	H2O
49	A4ISB9	1-octacosanol
50	A4ISB9	2 NAD+
51	A4ISB9	H2O
52	A4ISB9	1-octadecanol
53	A4ISB9	2 NAD+
54	A4ISB9	H2O
55	A4ISB9	1-tetracosanol
56	A4ISB9	2 NAD+
57	A4ISB9	H2O
58	A4ISB9	1-tetradecanol
59	A4ISB9	2 NAD+
60	A4ISB9	H2O
61	A4ISB9	1-octanol
62	A4ISB9	2 NADP+
63	A4ISB9	H2O
64	A4ISB9	decanal
65	A4ISB9	NAD+
66	A4ISB9	H+
67	A4ISB9	dodecanal
68	A4ISB9	NAD+
69	A4ISB9	H+
70	A4ISB9	isopropanol
71	A4ISB9	2 NAD+
72	A4ISB9	H2O
73	A4ISB9	octanal
74	A4ISB9	NAD+
75	A4ISB9	H2O
0	Q2VCF5	more
1	Q2VCF5	5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate
2	Q2VCF5	NADPH
3	Q2VCF5	H+
4	P17618	5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate
5	P17618	NADPH
6	P17618	H+
7	P25539	5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate
8	P25539	NADPH
9	P25539	H+
0	M5AJW4	coniferyl alcohol
1	M5AJW4	NADP+
2	M5AJW4	coniferyl alcohol
3	M5AJW4	NADP+
0	O49482	more
1	O49482	4-coumaraldehyde
2	O49482	NADPH
3	O49482	H+
