	uniprot_ids	substrates
0	A0A173GP47	3'-phosphoadenylyl sulfate
1	A0A173GP47	Renilla luciferin
0	A1IGX9	3'-phosphoadenylyl sulfate
1	A1IGX9	a galactosylceramide
2	A1IGX9	3'-phosphoadenylyl sulfate
3	A1IGX9	a glucosylceramide
4	Q99999	more
5	Q99999	galactocerebroside
6	Q99999	3'-phosphoadenylylsulfate
7	Q99999	3'-phosphoadenylyl sulfate
8	Q99999	a galactosylceramide
9	Q99999	3'-phosphoadenylyl sulfate
10	Q99999	galactosylceramide
11	Q9JHE4	3'-phosphoadenylyl sulfate
12	Q9JHE4	a galactosylceramide
13	Q9JHE4	3'-phosphoadenylyl sulfate
14	Q9JHE4	galactoscerebroside
0	Q06520	more
1	Q06520	3'-phosphoadenylyl sulfate
2	Q06520	1-naphthol
3	Q06520	3'-phosphoadenylyl sulfate
4	Q06520	3,4-dihydroxyphenylacetic acid
5	Q06520	3'-phosphoadenylyl sulfate
6	Q06520	4-nitrophenol
7	Q06520	3'-phosphoadenylyl sulfate
8	Q06520	L-triiodothyronine
9	Q06520	3'-phosphoadenylyl sulfate
10	Q06520	beta-estradiol
11	Q06520	3'-phosphoadenylyl sulfate
12	Q06520	dehydroepiandrosterone
13	Q06520	3'-phosphoadenylyl sulfate
14	Q06520	desipramine
15	Q06520	3'-phosphoadenylyl sulfate
16	Q06520	glycolithocholate
17	Q06520	3'-phosphoadenylyl sulfate
18	Q06520	xanthurenic acid
19	Q06520	3'-phosphoadenylyl-sulfate
20	Q06520	dehydroepiandrosterone
21	Q06520	3'-phosphoadenylyl-sulfate
22	Q06520	glycine conjugated chenodeoxycholate
23	Q06520	3'-phosphoadenylyl-sulfate
24	Q06520	glycine conjugated deoxycholate
25	Q06520	3'-phosphoadenylyl-sulfate
26	Q06520	glycine conjugated lithocholate
27	Q06520	3'-phosphoadenylyl-sulfate
28	Q06520	glycine conjugated ursodeoxycholate
29	Q06520	3'-phosphoadenylyl-sulfate
30	Q06520	taurine conjugated chenodeoxycholate
31	Q06520	3'-phosphoadenylyl-sulfate
32	Q06520	taurine conjugated deoxycholate
33	Q06520	3'-phosphoadenylyl-sulfate
34	Q06520	taurine conjugated lithocholate
35	Q06520	3'-phosphoadenylyl-sulfate
36	Q06520	taurine conjugated ursodeoxycholate
37	Q06520	3'-phosphoadenylyl-sulfate
38	Q06520	chenodeoxycholate
39	Q06520	3'-phosphoadenylyl-sulfate
40	Q06520	deoxycholate
41	Q06520	3'-phosphoadenylyl-sulfate
42	Q06520	lithocholate
43	Q06520	3'-phosphoadenylyl-sulfate
44	Q06520	ursodeoxycholate
0	Q7ZUS4	3'-phosphoadenylylsulfate
1	Q7ZUS4	3,3',5-triidothyronine
2	Q7ZUS4	3'-phosphoadenylylsulfate
