	uniprot_ids	substrates
0	B4Y0U0	malonyl-CoA
1	B4Y0U0	6,4'-dihydroxy-7-O-glucosyl isoflavone
2	B4Y0U0	malonyl-CoA
3	B4Y0U0	cyanidin 3,5-O-di-beta-D-glucoside
4	B4Y0U0	malonyl-CoA
5	B4Y0U0	daidzin
6	B4Y0U0	malonyl-CoA
7	B4Y0U0	formononetin 7-O-glucoside
8	B4Y0U0	malonyl-CoA
9	B4Y0U0	genistin
10	B4Y0U0	malonyl-CoA
11	B4Y0U0	hyperoside
12	B4Y0U0	malonyl-CoA
13	B4Y0U0	isoflavone
14	B4Y0U0	malonyl-CoA
15	B4Y0U0	isoquercitrin
16	B4Y0U0	malonyl-CoA
17	B4Y0U0	keracyanin
18	B4Y0U0	malonyl-CoA
19	B4Y0U0	kuromanin
20	B4Y0U0	malonyl-CoA
21	B4Y0U0	naringenin 7-O-glucoside
22	B4Y0U0	malonyl-CoA
23	B4Y0U0	naringenin 7-O-neohesperidoside
24	B4Y0U0	malonyl-CoA
25	B4Y0U0	rutin
26	B4Y0U2	malonyl-CoA
27	B4Y0U2	6,4'-dihydroxy-7-O-glucosyl isoflavone
28	B4Y0U2	malonyl-CoA
29	B4Y0U2	cyanidin 3,5-O-di-beta-D-glucoside
30	B4Y0U2	malonyl-CoA
31	B4Y0U2	daidzin
32	B4Y0U2	malonyl-CoA
33	B4Y0U2	formononetin 7-O-glucoside
34	B4Y0U2	malonyl-CoA
35	B4Y0U2	genistin
36	B4Y0U2	malonyl-CoA
37	B4Y0U2	hyperoside
38	B4Y0U2	malonyl-CoA
39	B4Y0U2	isoflavone
40	B4Y0U2	malonyl-CoA
41	B4Y0U2	isoquercitrin
42	B4Y0U2	malonyl-CoA
43	B4Y0U2	keracyanin
44	B4Y0U2	malonyl-CoA
45	B4Y0U2	kuromanin
46	B4Y0U2	malonyl-CoA
47	B4Y0U2	naringenin 7-O-glucoside
48	B4Y0U2	malonyl-CoA
49	B4Y0U2	naringenin 7-O-neohesperidoside
50	B4Y0U2	malonyl-CoA
51	B4Y0U2	rutin
52	B4Y0U1	malonyl-CoA
53	B4Y0U1	6,4'-dihydroxy-7-O-glucosyl isoflavone
54	B4Y0U1	malonyl-CoA
55	B4Y0U1	cyanidin 3,5-O-di-beta-D-glucoside
56	B4Y0U1	malonyl-CoA
57	B4Y0U1	daidzin
58	B4Y0U1	malonyl-CoA
59	B4Y0U1	formononetin 7-O-glucoside
60	B4Y0U1	malonyl-CoA
61	B4Y0U1	genistin
62	B4Y0U1	malonyl-CoA
63	B4Y0U1	hyperoside
64	B4Y0U1	malonyl-CoA
65	B4Y0U1	isoflavone
66	B4Y0U1	malonyl-CoA
67	B4Y0U1	isoquercitrin
68	B4Y0U1	malonyl-CoA
69	B4Y0U1	keracyanin
70	B4Y0U1	malonyl-CoA
71	B4Y0U1	kuromanin
72	B4Y0U1	malonyl-CoA
73	B4Y0U1	naringenin 7-O-glucoside
74	B4Y0U1	malonyl-CoA
75	B4Y0U1	naringenin 7-O-neohesperidoside
76	B4Y0U1	malonyl-CoA
77	B4Y0U1	rutin
78	A0A1X9JQM7	more
79	A0A1X9JQM7	malonyl-CoA
80	A0A1X9JQM7	daidzein 7-O-glucoside
81	A0A1X9JQM7	malonyl-CoA
82	A0A1X9JQM7	genistein 7-O-glucoside
83	A0A1X9JQM7	malonyl-CoA
84	A0A1X9JQM7	glycetein 7-O-glucoside
85	A0A1Y9TFD9	malonyl-CoA
86	A0A1Y9TFD9	daidzein 7-O-glucoside
87	A0A1Y9TFD9	malonyl-CoA
88	A0A1Y9TFD9	genistein 7-O-glucoside
89	A0A1Y9TFD9	malonyl-CoA
90	A0A1Y9TFD9	glycetein 7-O-glucoside
0	Q8X8Y7	succinyl-CoA
1	Q8X8Y7	L-2-aminopimelate
2	Q8X8Y7	succinyl-CoA
3	Q8X8Y7	tetrahydrodipicolinate
4	P31852	more
5	P31852	succinyl-CoA
6	P31852	tetrahydrodipicolinate
0	A6ZS09	more
1	Q9SWR9	dihydrolipoamide
2	Q9SWR9	acetyl-CoA
3	Q9SWR9	dihydrolipoamide
4	Q9SWR9	acetyl-CoA
5	P06959	CoA
6	P06959	enzyme N6-(S-acetyldihydrolipoyl)lysine
7	P06959	acetyl-CoA
8	P06959	enzyme N6-(dihydrolipoyl)lysine
9	P06959	acetyl-CoA
10	P06959	enzyme N6-(dihydrolipoyl)lysine
0	Q8S8S2	more
1	Q8S8S2	oleoyl-CoA
2	Q8S8S2	1-oleoyl-lysophosphatidic acid
3	Q8S8S2	oleoyl-CoA
4	Q8S8S2	1-oleoyl-sn-lysophosphatidylcholine
5	Q8S8S2	oleoyl-CoA
6	Q8S8S2	1-oleoyl-sn-lysophosphatidylethanolamine
0	Q8NTG4	more
1	Q8NTG4	alpha,alpha-trehalose 6,6'-dimycolate
2	Q8NTG4	PorA
3	Q8NTG4	alpha,alpha-trehalose 6,6'-dimycolate
4	Q8NTG4	PorH
5	P9WQN8	more
6	B0I1V1	2 alpha,alpha-trehalose 6-monomycolate
7	B0I1V1	alpha,alpha-trehalose monomycolate
8	B0I1V1	D-glucose
9	P9WQN9	alpha,alpha-trehalose 6-mycolate
0	Q6QHI7	more
1	Q6QHI7	(R)-3-hydroxytetradecanoyl-[acyl-carrier protein]
2	Q6QHI7	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucopyranose
3	Q6QHI7	(R)-3-hydroxytetradecanoyl-[acyl-carrier protein]
4	Q6QHI7	UDP-N-acetyl-alpha-D-glucosamine
5	Q3BDJ0	more
6	Q8EZA6	(3R)-3-hydroxylauroyl-methylphosphopantetheine
7	Q8EZA6	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucopyranose
8	Q8EZA6	(R)-3-hydroxylauroyl-[acyl-carrier protein]
9	Q8EZA6	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucopyranose
10	P0A722	more
11	P0A722	(R)-3-hydroxydodecanoyl-[acyl-carrier protein]
12	P0A722	UDP-N-acetyl-alpha-D-glucosamine
13	P0A722	(R)-3-hydroxytetradecanoyl-[acyl-carrier protein]
14	P0A722	UDP-N-acetyl-alpha-D-glucosamine
15	P0A722	(R)-3-hydroxymyristoyl-[acyl carrier protein]
16	P0A722	UDP-N-acetylglucosamine
17	P0A722	(R)-3-hydroxymyristoyl-[acyl-carrier protein]
18	P0A722	UDP-N-acetyl-alpha-D-glucosamine
19	P0A722	R-3-hydroxydecanoyl-[acyl carrier protein]
20	P0A722	UDP-N-acetylglucosamine
21	Q9SU91	an (R)-3-hydroxytetradecanoyl-[acyl-carrier protein]
22	Q9SU91	UDP-N-acetyl-alpha-D-glucosamine
23	Q9SU91	an (R)-3-hydroxytetradecanoyl-[acyl-carrier protein]
24	Q9SU91	UDP-N-acetyl-alpha-D-glucosamine
25	D5VAW8	more
26	D5VAW8	(R)-3-hydroxydodecanoyl-[acyl-carrier protein]
27	D5VAW8	UDP-N-acetyl-alpha-D-glucosamine
28	D5VAW8	(R)-3-hydroxydodecanoyl-[acyl-carrier protein]
29	D5VAW8	UDP-N-acetyl-alpha-D-galalctosamine
0	Q2KIR7	benzoyl-CoA
1	Q2KIR7	glycine
2	Q8WU03	arachidonoyl-CoA
3	Q8WU03	glycine
4	Q8WU03	oleoyl-CoA
5	Q8WU03	glycine
6	Q8WU03	stearoyl-CoA
7	Q8WU03	glycine
8	Q8WU03	more
9	Q91XE0	acetyl-CoA
10	Q91XE0	glycine
11	Q91XE0	benzoyl-CoA
12	Q91XE0	glycine ethyl ester
13	Q91XE0	benzoyl-CoA
14	Q91XE0	glycine methyl ester
15	Q91XE0	hexanoyl-CoA
16	Q91XE0	glycine
17	Q91XE0	benzoyl-CoA
18	Q91XE0	glycine
19	Q91XE0	butyryl-CoA
20	Q91XE0	glycine
21	Q91XE0	more
22	E9Q5L8	oleoyl-CoA
23	E9Q5L8	glycine
24	E9Q5L8	palmitoyl-CoA
25	E9Q5L8	glycine
26	E9Q5L8	acyl-CoA
27	E9Q5L8	glycine
28	Q6IB77	acyl-CoA
29	Q6IB77	glycine
30	Q6IB77	benzoyl-CoA
31	Q6IB77	glycine
32	Q6IB77	benzoyl-CoA
33	Q6IB77	L-glutamine
34	Q6IB77	more
0	Q8GSM7	4-coumaroyl-CoA
1	Q8GSM7	shikimate
2	Q8GSM7	4-coumaroyl-CoA
3	Q8GSM7	shikimate
4	Q8GSM7	more
5	Q8GSM7	4-coumaroyl-CoA
6	Q8GSM7	quinate
7	Q8GSM7	4-coumaroyl-CoA
8	Q8GSM7	quinate
9	Q8GSM7	caffeoyl-CoA
10	Q8GSM7	shikimate
11	Q8GSM7	caffeoyl-CoA
12	Q8GSM7	shikimate
13	Q8GSM7	feruloyl-CoA
14	Q8GSM7	shikimate
15	Q8GSM7	feruloyl-CoA
16	Q8GSM7	shikimate
17	C3PTS7	caffeoyl-CoA
18	C3PTS7	quinate
19	C3PTS7	caffeoyl-CoA
20	C3PTS7	quinate
21	C3PTS7	4-coumaroyl-CoA
22	C3PTS7	quinate
23	C3PTS7	4-coumaroyl-CoA
24	C3PTS7	quinate
25	B6D7P1	4-coumaroyl-CoA
26	B6D7P1	shikimate
27	B6D7P1	4-coumaroyl-CoA
28	B6D7P1	shikimate
29	B6D7P1	caffeoyl-CoA
30	B6D7P1	quinate
31	B6D7P1	caffeoyl-CoA
32	B6D7P1	quinate
33	B6D7P1	more
34	B6D7P1	4-coumaroyl-CoA
35	B6D7P1	quinate
36	B6D7P1	4-coumaroyl-CoA
37	B6D7P1	quinate
38	B6D7P1	caffeoyl-CoA
39	B6D7P1	shikimate
40	B6D7P1	caffeoyl-CoA
41	B6D7P1	shikimate
42	B6D7P2	4-coumaroyl-CoA
43	B6D7P2	L-malate
44	B6D7P2	caffeoyl-CoA
45	B6D7P2	L-malate
46	B6D7P2	more
47	B6DQK4	4-coumaroyl-CoA
48	B6DQK4	shikimate
49	B6DQK4	4-coumaroyl-CoA
50	B6DQK4	shikimate
51	B6DQK4	caffeoyl-CoA
52	B6DQK4	quinate
53	B6DQK4	caffeoyl-CoA
54	B6DQK4	quinate
55	B6DQK4	more
56	B6DQK4	4-coumaroyl-CoA
57	B6DQK4	quinate
58	B6DQK4	4-coumaroyl-CoA
59	B6DQK4	quinate
60	B6DQK4	caffeoyl-CoA
61	B6DQK4	shikimate
62	B6DQK4	caffeoyl-CoA
63	B6DQK4	shikimate
64	A4ZKE4	caffeoyl-CoA
65	A4ZKE4	quinate
66	A4ZKE4	caffeoyl-CoA
67	A4ZKE4	shikimate
68	A4ZKE4	caffeoyl-CoA
69	A4ZKE4	shikimate
70	A4ZKE4	more
71	E8ZAP2	4-coumaroyl-CoA
72	E8ZAP2	shikimate
73	E8ZAP2	4-coumaroyl-CoA
74	E8ZAP2	shikimate
75	E8ZAP2	4-coumaroyl-CoA
76	E8ZAP2	2,3-dihydroxybenzoate
77	E8ZAP2	4-coumaroyl-CoA
78	E8ZAP2	3-aminobenzoate
79	E8ZAP2	4-coumaroyl-CoA
80	E8ZAP2	3-hydroxybenzoate
81	E8ZAP2	caffeoyl-CoA
82	E8ZAP2	2,3-dihydroxybenzoate
83	E8ZAP2	caffeoyl-CoA
84	E8ZAP2	3-aminobenzoate
85	E8ZAP2	caffeoyl-CoA
86	E8ZAP2	3-hydroxyanthranilate
87	E8ZAP2	caffeoyl-CoA
88	E8ZAP2	3-hydroxybenzoate
89	E8ZAP2	cinnamoyl-CoA
