	uniprot_ids	substrates
0	A0A218NGS0	vinorine
1	A0A218NGS0	[reduced NADPH-hemoprotein reductase]
2	A0A218NGS0	O2
3	A0A218NGS0	more
4	A0A218NGS0	more
0	Q9AXM6	cytochrome c
1	Q9AXM6	FAD
2	Q9AXM6	FMN
3	Q9AXM6	O2
4	Q9AXM6	taxadien-5alpha-yl acetate
5	Q9AXM6	[reduced NADPH-hemoprotein reductase]
6	Q9AXM6	O2
0	Q8W4T9	taxa-4(20),11-dien-5alpha-ol
1	Q8W4T9	[reduced NADPH-hemoprotein reductase]
2	Q8W4T9	O2
3	Q8W4T9	taxa-4(20),11-dien-5alpha-yl-acetate
4	Q8W4T9	[reduced NADPH-hemoprotein reductase]
5	Q8W4T9	O2
0	C7T4G3	ent-kaur-16-en-19-oate
1	C7T4G3	[reduced NADPH-hemoprotein reductase]
2	C7T4G3	O2
3	C7T4G8	ent-kaur-16-en-19-oate
4	C7T4G8	[reduced NADPH-hemoprotein reductase]
5	C7T4G8	O2
6	C7T4H1	ent-kaur-16-en-19-oate
7	C7T4H1	[reduced NADPH-hemoprotein reductase]
8	C7T4H1	O2
9	C7T4G4	ent-kaur-16-en-19-oate
10	C7T4G4	[reduced NADPH-hemoprotein reductase]
11	C7T4G4	O2
12	C7T4G6	ent-kaur-16-en-19-oate
13	C7T4G6	[reduced NADPH-hemoprotein reductase]
14	C7T4G6	O2
15	C7T4G9	ent-kaur-16-en-19-oate
16	C7T4G9	[reduced NADPH-hemoprotein reductase]
17	C7T4G9	O2
18	C7T4H2	ent-kaur-16-en-19-oate
19	C7T4H2	[reduced NADPH-hemoprotein reductase]
20	C7T4H2	O2
21	Q9AXH9	ent-7alpha-hydroxykaur-16-en-19-oate
22	Q9AXH9	[reduced NADPH-hemoprotein reductase]
23	Q9AXH9	O2
24	Q9AXH9	gibberellin A12 aldehyde
25	Q9AXH9	[reduced NADPH-hemoprotein reductase]
26	Q9AXH9	O2
27	Q9AXH9	ent-kaur-16-en-19-oate
28	Q9AXH9	[reduced NADPH-hemoprotein reductase]
29	Q9AXH9	O2
30	Q9AXH9	ent-kaur-16-en-19-oate
31	Q9AXH9	[reduced NADPH-hemoprotein reductase]
32	Q9AXH9	O2
33	O23051	ent-kaur-16-en-19-oate
34	O23051	[reduced NADPH-hemoprotein reductase]
35	O23051	O2
36	Q9C5Y2	ent-kaur-16-en-19-oate
37	Q9C5Y2	[reduced NADPH-hemoprotein reductase]
38	Q9C5Y2	O2
39	M9R757	ent-kaur-16-en-19-oate
40	M9R757	[reduced NADPH-hemoprotein reductase]
41	M9R757	O2
42	Q33DK1	ent-kaur-16-en-19-oate
43	Q33DK1	[reduced NADPH-hemoprotein reductase]
44	Q33DK1	O2
45	B5MEX7	more
46	C7T4H3	ent-kaur-16-en-19-oate
47	C7T4H3	[reduced NADPH-hemoprotein reductase]
48	C7T4H3	O2
