	uniprot_ids	substrates
0	P30138	ATP
1	P30138	[sulfur-carrier protein ThiS]
2	P30138	more
3	O31619	ATP
4	O31619	[sulfur-carrier protein ThiS]
0	O29976	CDP-glycerol
1	O29976	1L-myo-inositol 1-phosphate
2	O29976	CTP
3	O29976	1D-myo-inositol 3-phosphate
4	O29976	CTP
5	O29976	1L-myo-inositol 1-phosphate
6	Q8U1Z6	CTP
7	Q8U1Z6	1L-myo-inositol 1-phosphate
8	Q5JDA9	CTP
9	Q5JDA9	1L-myo-inositol 1-phosphate
10	O67379	CTP
11	O67379	1L-myo-inositol 1-phosphate
12	Q1AWQ0	CTP
13	Q1AWQ0	1L-myo-inositol 1-phosphate
0	Q39054	ATP
1	Q39054	molybdopterin
2	P0AF03	ATP
3	P0AF03	molybdopterin
0	P95645	GTP
1	P95645	MoO2(OH)Dtpp-mP
2	P32173	GTP
3	P32173	MoO2(OH)Dtpp-mP
4	P32173	GTP
5	P32173	molybdenum cofactor
0	Q5ZR76	GDP-alpha-D-glucose
1	Q5ZR76	phosphate
2	Q6ZNW5	GDP-alpha-D-glucose
3	Q6ZNW5	phosphate
4	Q3TLS3	GDP-alpha-D-glucose
5	Q3TLS3	phosphate
0	P53215	p-tRNAHis
1	P53215	ATP
2	P53215	GTP
3	P53215	more
4	P53215	p-tRNAHis
5	P53215	ATP
6	P53215	GDP
7	P53215	p-tRNAHis
8	P53215	ATP
9	P53215	GTP
10	P53215	p-tRNAHis
11	P53215	ATP
12	P53215	dGTP
13	P53215	p-tRNAHis
14	P53215	dATP
15	P53215	GTP
16	P53215	ppp-tRNAHis
17	P53215	GTP
18	P53215	ppp-tRNALeu
19	P53215	GTP
20	P53215	ppp-tRNAPhe
21	P53215	GTP
22	Q3F0V8	p-tRNAHis
23	Q3F0V8	ATP
24	Q3F0V8	GTP
25	Q3F0V8	more
26	Q3F0V8	p-tRNAHis
27	Q3F0V8	ATP
28	M1ZML3	mt-tRNALeuDelta+2
29	M1ZML3	GTP
30	J9XZJ1	mt-tRNALeuDelta+2
31	J9XZJ1	GTP
0	Q41370	RNAn
1	Q41370	a nucleoside diphosphate
2	Q41370	RNAn
3	Q41370	a nucleoside diphosphate
4	P05055	more
5	O87792	more
6	A5EXU0	poly(A)
7	A5EXU0	ADP
8	A5EXU0	poly(A)
9	A5EXU0	ADP
10	A7ZS61	RNAn
11	A7ZS61	a nucleoside diphosphate
12	A7ZS61	RNAn
13	A7ZS61	a nucleoside diphosphate
14	A7ZS61	more
15	Q9ZAE1	more
16	G8TCS8	RNAn+1
17	G8TCS8	phosphate
18	G8TCS8	RNAn+1
19	G8TCS8	phosphate
20	G8TCS8	more
21	Q7A5X7	2',3'-cyclic RNAn
22	Q7A5X7	phosphate
23	Q7A5X7	3'-phosphorylated RNA(n)
24	Q7A5X7	phosphate
25	Q7A5X7	RNA(n)
26	Q7A5X7	phosphate
27	Q7A5X7	poly(A)(n-1)
28	Q7A5X7	ADP
