	uniprot_ids	substrates
0	D9N575	aculeacin A
1	D9N575	H2O
2	D9N575	echinocandin A
3	D9N575	H2O
4	D9N575	more
5	D9N575	penicilin G
6	D9N575	H2O
0	Q5S260	N-carbamoyl-D-Met
1	Q5S260	H2O
2	Q5S260	N-carbamoyl-D-p-hydroxyphenylglycine
3	Q5S260	H2O
4	Q5S260	N-carbamoyl-D-Ala
5	Q5S260	H2O
6	Q5S260	N-carbamoyl-D-phenylglycine
7	Q5S260	H2O
8	Q5S260	more
9	Q5S260	N-carbamoyl-D-Leu
10	Q5S260	H2O
11	Q84FR7	N-carbamoyl-D-amino acid
12	Q84FR7	H2O
13	Q84FR7	N-carbamoyl-D-phenylalanine
14	Q84FR7	H2O
15	Q84FR7	N-carbamoyl-D-tryptophan
16	Q84FR7	H2O
17	Q84FR7	N-carbamoyl-D-phenylglycine
18	Q84FR7	H2O
19	Q84FR7	more
20	A0A023XI92	N-carbamoyl-D-4-hydroxyphenylglycine
21	A0A023XI92	H2O
22	A0A023XI92	more
0	P0AES0	glutathionylspermidine
1	P0AES0	H2O
2	P0AES0	glutathionylspermidine
3	P0AES0	H2O
4	P0AES0	glutathionylspermidine disulfide
5	P0AES0	H2O
6	P0AES0	more
7	P0AES0	glutathionylspermidine
8	P0AES0	H2O
9	P0AES0	glutathionylspermidine
10	P0AES0	H2O
11	P0AES0	more
0	Q9AGH8	N-Acetyl-D-Met
1	Q9AGH8	H2O
2	I7HFV7	N-acetyl-D-tryptophan
3	I7HFV7	H2O
4	I7HFV7	N-acyl-D-amino acid
5	I7HFV7	H2O
6	I7HFV7	more
7	I7HFV7	N-acetyl-D-leucine
8	I7HFV7	H2O
9	I7HFV7	N-acetyl-D-leucine
10	I7HFV7	H2O
11	I7HFV7	N-acetyl-D-valine
12	I7HFV7	H2O
13	I7HFV7	N-acetyl-D-valine
14	I7HFV7	H2O
15	I7HFV7	N-acetyl-D-methionine
16	I7HFV7	H2O
17	I7HFV7	N-acetyl-D-methionine
18	I7HFV7	H2O
19	I7HFV7	N-acetyl-D-phenylalanine
20	I7HFV7	H2O
21	I7HFV7	N-acetyl-D-phenylalanine
22	I7HFV7	H2O
23	S4T8N6	N-acetyl-D-tryptophan
24	S4T8N6	H2O
25	S4T8N6	N-acyl-D-amino acid
26	S4T8N6	H2O
27	S4T8N6	N-acetyl-D-alanine
28	S4T8N6	H2O
29	S4T8N6	N-acetyl-D-alanine
30	S4T8N6	H2O
31	S4T8N6	N-acetyl-D-tyrosine
32	S4T8N6	H2O
33	S4T8N6	N-acetyl-D-aspartate
34	S4T8N6	H2O
35	S4T8N6	N-acetyl-D-leucine
36	S4T8N6	H2O
37	S4T8N6	N-acetyl-D-leucine
38	S4T8N6	H2O
39	S4T8N6	N-acetyl-D-valine
40	S4T8N6	H2O
41	S4T8N6	N-acetyl-D-valine
42	S4T8N6	H2O
43	S4T8N6	N-acetyl-D-methionine
44	S4T8N6	H2O
45	S4T8N6	N-acetyl-D-methionine
46	S4T8N6	H2O
47	S4T8N6	N-acetyl-D-phenylalanine
48	S4T8N6	H2O
49	S4T8N6	N-acetyl-D-phenylalanine
50	S4T8N6	H2O
51	S0AUN2	N-chloroacetyl-D-phenylalanine
52	S0AUN2	H2O
53	S0AUN2	more
54	S0AUN2	N-acetyl-D-methionine
55	S0AUN2	H2O
56	S0AUN2	N-acetyl-D-methionine
57	S0AUN2	H2O
58	S0AUN2	N-acetyl-D-phenylalanine
59	S0AUN2	H2O
