	uniprot_ids	substrates
0	P32340	NADH
1	P32340	H+
2	P32340	2-azido-5-geranyl-3-methoxy-6-methyl-1,4-benzoquinone
3	P32340	NADH
4	P32340	H+
5	P32340	N-(6-[[(4E,8E)-10-(4-azido-5-methoxy-2-methyl-3,6-dioxocyclohexa-1 4-dien-1-yl)-4,8-dimethyldeca-4 8-dien-1-yl]amino]-6-oxohexyl)-6-([5-[(3aS,4S 6aR)-2-oxohexahydro-1H-thieno[3 4-d]imidazol-4-yl]pentanoyl]amino)hexanamide
6	P32340	NADH
7	P32340	H+
8	P32340	N-[(4E,8E)-10-(4-azido-5-methoxy-2-methyl-3,6-dioxocyclohexa-1 4-dien-1-yl)-4,8-dimethyldeca-4,8-dien-1-yl]-6-([5-[(3aS 6aR)-2-oxohexahydro-1H-thieno[3 4-d]imidazol-4-yl]pentanoyl]amino)hexanamide
9	P32340	NADH
10	P32340	H+
11	P32340	N-[2-[2-(2-[[(4E,8E)-10-(4-azido-5-methoxy-2-methyl-3 6-dioxocyclohexa-1,4-dien-1-yl)-4,8-dimethyldeca-4 8-dien-1-yl]oxy]ethoxy)ethoxy]ethyl]-5-[(3aS,4S 6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanamide
12	P32340	NADH
13	P32340	H+
14	P32340	ubiquinone-2
15	P32340	NADH
16	P32340	H+
17	P32340	ubiquinone-1
18	F2Z699	NADH
19	F2Z699	H+
20	F2Z699	ubiquinone
21	F2Z699	more
22	F5L3B8	NADH
23	F5L3B8	H+
24	F5L3B8	menadione
0	Q2TJB8	more
0	Q9XGW5	nitrate
1	Q9XGW5	NADH
2	Q9XGW5	nitrate
3	Q9XGW5	NADH
4	Q9XGW5	2 ferricyanide
5	Q9XGW5	NADH
6	P11035	nitrate
7	P11035	NADH
8	P11035	nitrate
9	P11035	NADH
10	P11035	2 ferricyanide
11	P11035	NADH
12	B1B5E3	nitrate
13	B1B5E3	NADH
14	B1B5E3	H+
15	B1B5E4	nitrate
16	B1B5E4	NADH
17	B1B5E4	H+
18	P17571	nitrate
19	P17571	NADH
20	P17571	nitrate
21	P17571	NADH
0	O31678	7-cyano-7-deazaguanine
1	O31678	2 NADPH
2	O31678	2 H+
3	Q9KTK0	7-cyano-7-deazaguanine
4	Q9KTK0	2 NADPH
5	Q9KTK0	2 H+
6	Q46920	7-cyano-7-carbaguanine
7	Q46920	2 NADPH
8	Q46920	2 H+
9	Q46920	more
10	Q46920	2-amino-5-cyanopyrrolo[2,3-d]pyrimidin-4-one
11	Q46920	2 NADPH
12	Q46920	2 H+
13	Q46920	2-amino-5-cyanopyrrolo[2,3-d]pyrimidine
14	Q46920	2 NADPH
15	Q46920	2 H+
16	Q46920	5-cyanopyrrolo[2,3-d]pyrimidin-4-one
17	Q46920	2 NADPH
18	Q46920	2 H+
19	Q46920	7-cyano-7-deazaguanine
20	Q46920	NADPH
21	Q46920	H+
22	Q9KTK0	7-cyano-7-carbaguanine
23	Q9KTK0	2 NADPH
24	Q9KTK0	2 H+
25	Q9KTK0	more
26	C6DAH4	7-cyano-7-carbaguanine
27	C6DAH4	2 NADPH
28	C6DAH4	2 H+
29	C6DAH4	more
0	Q8NKB4	NO
1	Q8NKB4	NADH
2	Q8NKB4	H+
3	Q8NKB4	NO
4	Q8NKB4	NADPH
5	Q8NKB4	H+
6	P23295	NO
7	P23295	NADH
8	P23295	H+
9	P23295	more
10	P23295	NO
11	P23295	NADPH
12	P23295	H+
0	P0A9I8	nitrite
1	P0A9I8	NADH
2	P0A9I8	H+
3	P0A9I8	more
4	Q6WRS9	nitrite
5	Q6WRS9	NADH
6	Q6WRS9	H+
7	Q6WRS9	nitrite
8	Q6WRS9	reduced methyl viologen
9	Q6WRS9	more
10	Q6WRS9	nitrite
11	Q6WRS9	reduced benzyl viologen
0	Q5XW77	4-chloronitrobenzene
1	Q5XW77	2 NADPH
2	Q5XW77	2 H+
3	Q3I3W6	2,4-dinitrochlorobenzene
4	Q3I3W6	2 NADPH
5	Q3I3W6	2 H+
6	Q3I3W6	2,4-dinitrotoluene
7	Q3I3W6	2 NADPH
8	Q3I3W6	2 H+
