	uniprot_ids	substrates
0	Q09328	UDP-N-acetyl-D-glucosamine
1	Q09328	6-(2-[N-acetyl-beta-D-glucosaminyl]-alpha-D-mannosyl)-beta-D-mannosyl-R
2	Q09328	more
3	P97259	UDP-N-acetyl-D-glucosamine
4	P97259	octyl 6-O-[2-O-(2-acetamido-2-deoxy-beta-D-glucopyranosyl)-alpha-D mannopyranosyl]-beta-D-glucopyranoside
5	Q08834	UDP-N-acetyl-D-glucosamine
6	Q08834	octyl 6-O-[2-O-(2-acetamido-2-deoxy-beta-D-glucopyranosyl)-alpha-D mannopyranosyl]-beta-D-glucopyranoside
0	A0A1D8PFK5	more
1	A6ZKY2	UDP-N-acetyl-D-glucosamine
2	A6ZKY2	[4-N-acetyl-beta-D-glucosaminyl-(1-)]n
3	Q06BR7	more
4	Q9GQC3	UDP-N-acetyl-D-glucosamine
5	Q9GQC3	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
6	Q9GQ90	UDP-N-acetyl-D-glucosamine
7	Q9GQ90	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
8	D7NQS8	UDP-N-acetyl-D-glucosamine
9	D7NQS8	N-acetyl-D-glucosamine
10	D7NQS8	UDP-N-acetyl-alpha-D-glucosamine
11	D7NQS8	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
12	D7NQS9	UDP-N-acetyl-D-glucosamine
13	D7NQS9	N-acetyl-D-glucosamine
14	D7NQS9	UDP-N-acetyl-alpha-D-glucosamine
15	D7NQS9	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
16	R4I3H8	UDP-N-acetyl-alpha-D-glucosamine
17	R4I3H8	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
18	P14180	more
19	P14180	UDP-N-acetyl-alpha-D-glucosamine
20	P14180	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
21	Q9GV28	UDP-N-acetyl-alpha-D-glucosamine
22	Q9GV28	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
23	A0A1V0HT57	UDP-N-acetyl-alpha-D-glucosamine
24	A0A1V0HT57	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
25	Q01737	UDP-N-acetyl-alpha-D-glucosamine
26	Q01737	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
27	A0A1I9RYC4	UDP-N-acetyl-D-glucosamine
28	A0A1I9RYC4	N-acetyl-D-glucosamine
29	A0A286QVM7	UDP-N-acetyl-alpha-D-glucosamine
30	A0A286QVM7	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
31	A0A286QVM4	UDP-N-acetyl-alpha-D-glucosamine
32	A0A286QVM4	[(1->4)-N-acetyl-beta-D-glucosaminyl]n
33	Q8T4U2	more
34	Q530Z6	more
35	P78611	UDP-N-acetyl-D-glucosamine
36	P78611	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
37	P30584	more
38	P29465	more
39	P29465	UDP-N-acetyl-D-glucosamine
40	P29465	[1,4-(N-acetyl-beta-D-glucosaminyl)]n
41	P29465	UDP-GlcNAc
42	P29465	GlcNAc
43	O13281	more
44	Q2L6A0	more
45	P30598	more
46	P30599	more
47	Q99126	more
48	Q99127	more
49	O13394	more
50	O13395	more
51	Q4P333	more
52	P30600	more
53	P30583	more
54	Q5KCU4	more
55	Q5YCX0	more
56	Q6WD23	more
57	Q8TGV2	more
58	Q3I5Q4	more
59	P23316	more
60	P23316	UDP-N-acetyl-D-glucosamine
61	P23316	[4-N-acetyl-beta-D-glucosaminyl-(1-)]n
62	Q6WD22	more
63	P30572	more
64	P30573	more
0	Q8NHY0	UDP-N-acetyl-D-galactosamine
1	Q8NHY0	NeuAcalpha(2-3)Galbeta(1-4)Glc
2	Q8NHY0	more
3	Q8NHY0	UDP-N-acetyl-D-galactosamine
4	Q8NHY0	Neu5Ac-alpha(2-3)Gal-beta(1-3)GlcNAc-beta-1-O-benzyl
5	Q8NHY0	UDP-N-acetyl-D-galactosamine
6	Q8NHY0	alpha(2-3)-sialylated glycoprotein
7	Q8NHY0	UDP-N-acetyl-D-galactosamine
8	Q8NHY0	fetuin
0	Q6K1J1	UDP-glucuronate
1	Q6K1J1	lorazepam
2	Q6K1J1	more
3	Q6K1J1	UDP-alpha-D-glucuronate
4	Q6K1J1	(S)-naproxen
5	Q6K1J1	UDP-glucuronate
6	Q6K1J1	4-ethylphenol
7	Q6K1J1	UDP-glucuronate
8	Q6K1J1	4-nitrophenol
9	Q6K1J1	UDP-glucuronate
10	Q6K1J1	androstane-3,17-diol
11	Q6K1J1	UDP-glucuronate
12	Q6K1J1	eugenol
13	Q6K1J1	UDP-glucuronate
14	Q6K1J1	gemfibrozil
15	Q6K1J1	UDP-glucuronate
16	Q6K1J1	ketoprofen
17	Q6K1J1	UDP-glucuronate
18	Q6K1J1	morphine 3-glucuronide
19	Q6K1J1	naproxen
20	Q6K1J1	UDP-glucuronate
21	Q6K1J1	UDP-glucuronate
22	Q6K1J1	1-naphthol
23	Q6K1J1	UDP-glucuronate
24	Q6K1J1	4-methylumbelliferone
25	P16662	acetaminophen
26	P16662	UDP-glucuronate
27	P16662	1-hydroxy[a]pyrene
28	P16662	UDP-glucuronate
29	P16662	21-hydroxyprogesterone
30	P16662	UDP-glucuronate
31	P16662	UDP-D-glucuronate
32	P16662	11alpha-hydroxyprogesterone
33	P16662	UDP-D-glucuronate
34	P16662	3'-azido-3'-deoxythymidine
35	P16662	UDP-D-glucuronate
36	P16662	4-methylumbelliferone
37	P16662	UDP-D-glucuronate
38	P16662	estriol
39	P16662	UDP-D-glucuronate
40	P16662	zidovudine
41	P16662	UDP-alpha-D-glucuronate
42	P16662	diclofenac
43	P16662	UDP-glucuronate
44	P16662	10-gingerol
45	P16662	UDP-glucuronate
46	P16662	3-epideacetycinobufagin
47	P16662	UDP-glucuronate
48	P16662	3alpha,5beta-tetrahydroaldosterone
49	P16662	UDP-glucuronate
50	P16662	4-hydroxyestradiol
51	P16662	UDP-glucuronate
52	P16662	4-hydroxyretinoic acid
53	P16662	UDP-glucuronate
54	P16662	4-methylumbelliferone
55	P16662	UDP-glucuronate
56	P16662	5alpha-dihydroaldosterone
57	P16662	UDP-glucuronate
58	P16662	5alpha-tetrahydrocortisone
59	P16662	UDP-glucuronate
60	P16662	5beta-tetrahydrocortisone
61	P16662	UDP-glucuronate
62	P16662	8-gingerol
63	P16662	UDP-glucuronate
64	P16662	acceptor
65	P16662	UDP-glucuronate
66	P16662	aldosterone
67	P16662	UDP-glucuronate
68	P16662	all-trans-retinoic acid
69	P16662	UDP-glucuronate
70	P16662	chloramphenicol
71	P16662	UDP-glucuronate
72	P16662	epirubicin
73	P16662	UDP-glucuronate
74	P16662	estriol
75	P16662	UDP-glucuronate
76	P16662	naproxen
77	P16662	UDP-glucuronate
78	P16662	serotonin
79	P16662	UDP-glucuronate
80	P16662	zidovudine
81	P16662	UDPglucuronate
82	P16662	naproxen
83	P16662	amitriptyline
84	P16662	UDP-glucuronate
85	P16662	epirubicin
86	P16662	UDP-glucuronate
87	P16662	etoposide
88	P16662	UDP-glucuronate
89	P16662	lorazepam
90	P16662	UDP-glucuronate
91	P16662	milnacipran
92	P16662	UDP-glucuronate
93	P16662	morphine
94	P16662	UDP-glucuronate
95	P16662	mycophenolate
96	P16662	UDP-glucuronate
97	P16662	olanzapine
98	P16662	UDP-glucuronate
99	P16662	oxazepam
100	P16662	UDP-glucuronate
101	P16662	zidovudine
102	P16662	UDP-glucuronate
103	P16662	zidovudine
104	P16662	UDP-glucuronate
105	P16662	zidovudine
106	P16662	UDP-glucuronate
107	P16662	UDP-glucuronate
108	P16662	acceptor
109	P16662	UDP-glucuronate
110	P16662	ethanol
111	P16662	UDP-D-glucuronate
112	P16662	labetalol
113	P16662	UDP-glucuronate
114	P16662	naproxen
115	P16662	UDP-glucuronate
116	P16662	desmethylnaproxen
117	P16662	morphine
118	P16662	UDP-glucuronate
119	P16662	xanthotoxol
120	P16662	UDP-glucuronate
121	P16662	(S)-oxazepam
122	P16662	UDP-glucuronate
123	P16662	UDP-D-glucuronate
124	P16662	4-methylumbelliferone
125	P16662	acetaminophen
126	P16662	UDP-glucuronate
127	P16662	11alpha-hydroxyprogesterone
128	P16662	UDP-glucuronate
129	P16662	UDP-glucuronate
130	P16662	6-gingerol
131	P16662	UDP-glucuronate
132	P16662	flufenamic acid
133	P16662	UDP-glucuronate
134	P16662	leukotriene B4
